iteration,wall_time,loop_time,dt_since_last,new_inference,horizon,inference_latency_s,action_idx,state_left_arm_0,state_left_arm_1,state_left_arm_2,state_left_arm_3,state_left_arm_4,state_left_arm_5,state_left_arm_6,state_left_hand_0,state_left_hand_1,state_left_hand_2,state_left_hand_3,state_left_hand_4,state_left_hand_5,state_left_hand_6,state_right_arm_0,state_right_arm_1,state_right_arm_2,state_right_arm_3,state_right_arm_4,state_right_arm_5,state_right_arm_6,state_right_hand_0,state_right_hand_1,state_right_hand_2,state_right_hand_3,state_right_hand_4,state_right_hand_5,state_right_hand_6,target_left_arm_0,target_left_arm_1,target_left_arm_2,target_left_arm_3,target_left_arm_4,target_left_arm_5,target_left_arm_6,target_left_hand_0,target_left_hand_1,target_left_hand_2,target_left_hand_3,target_left_hand_4,target_left_hand_5,target_left_hand_6,target_right_arm_0,target_right_arm_1,target_right_arm_2,target_right_arm_3,target_right_arm_4,target_right_arm_5,target_right_arm_6,target_right_hand_0,target_right_hand_1,target_right_hand_2,target_right_hand_3,target_right_hand_4,target_right_hand_5,target_right_hand_6,rtc_applied,frozen_steps_used,executed_steps_sent,latency_ema_s,swap_offset
0,1784628511.3318853,98272.968513935,0.0,0,,,0,0.0018653650768101215,0.1830529421567917,0.0013228125171735883,-0.001607860205695033,-0.05774056911468506,-0.01613697037100792,0.003609749022871256,7.080175691953627e-06,-0.0005677377921529114,-0.0038381200283765793,-0.0005686492659151554,0.024622686207294464,0.0006966649671085179,2.5717496100696735e-05,0.0017787015531212091,-0.18967081606388092,-0.0001301345619140193,-0.004017864819616079,0.012296109460294247,-0.039482567459344864,-0.008095650002360344,-0.0002428645093459636,0.001102228183299303,0.0065642367117106915,0.0009730904712341726,0.005559590645134449,-0.013890904374420643,-0.0060613988898694515,-0.012486368417739868,0.19194336235523224,-0.0547216534614563,-0.2232002466917038,-0.12936505675315857,0.006788111757487059,0.15627701580524445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06281942129135132,-0.21001885831356049,0.07083167135715485,-0.1552543044090271,0.17880879342556,-0.07202015072107315,-0.1825108677148819,0.0,0.005859375,0.0,0.0,0.006056682206690311,0.0,0.0,,,,,
1,1784628511.3821402,98273.018768267,0.050254331988980994,0,,,1,0.0018653650768101215,0.18305319547653198,0.0013201425317674875,-0.0016083921073004603,-0.057736486196517944,-0.01613994874060154,0.00360697484575212,7.046478003758239e-06,-0.000567740062251687,-0.003838133532553911,-0.0005686514778062701,0.024586379528045654,0.00070617173332721,2.735902126005385e-05,0.001777930767275393,-0.18967080116271973,-0.0001298598072025925,-0.004017404746264219,0.012295909225940704,-0.039482325315475464,-0.008095446042716503,-0.00024287140695378184,0.0011022797552868724,0.0065642655827105045,0.0009730946621857584,0.005559646058827639,-0.013890223577618599,-0.006061075255274773,-0.01467219740152359,0.19194336235523224,-0.056307896971702576,-0.2232002466917038,-0.12693743407726288,0.009611007757484913,0.15260811150074005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05123895779252052,-0.20811240375041962,0.07468994706869125,-0.1736028790473938,0.1732824146747589,-0.057396285235881805,-0.20129059255123138,0.0,0.0,0.0,0.0,0.00113554741255939,0.0,0.0,,,,,
2,1784628511.4319892,98273.068617975,0.04984970801160671,0,,,2,0.014354389160871506,0.1856117844581604,-0.018720582127571106,-0.04547727480530739,-0.06728687882423401,0.011177458800375462,0.04332868382334709,-6.582825790246716e-06,-0.0005678625893779099,-0.0038406916428357363,-0.000569709634874016,0.024338480085134506,0.0008961938438005745,7.578421354992315e-05,0.029270315542817116,-0.1971031129360199,0.022520096972584724,-0.04357526823878288,0.048613887280225754,-0.04199855774641037,-0.05510838329792023,-0.0002964662853628397,0.0010060619097203016,0.0065588392317295074,0.0009729685843922198,0.005530453287065029,-0.01384208258241415,-0.006034460850059986,-0.013943587429821491,0.1900009959936142,-0.05868725851178169,-0.2232002466917038,-0.12774664163589478,0.003965215757489204,0.15994590520858765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055099114775657654,-0.207159161567688,0.07854821532964706,-0.17258350551128387,0.18709838390350342,-0.03714786097407341,-0.20665621757507324,0.0,0.0,0.0,0.0,0.005236492957919836,0.0,0.0,,,,,
3,1784628511.4820113,98273.118640079,0.05002210399834439,0,,,3,0.0232373233884573,0.18562060594558716,-0.03686591237783432,-0.0852382555603981,-0.08130841702222824,0.02839883603155613,0.07555580884218216,5.338295522960834e-05,-0.0005373987951315939,-0.003819648176431656,-0.0005662228795699775,0.024156052619218826,0.0008874274790287018,7.559655932709575e-05,0.05163832753896713,-0.19907525181770325,0.0436878576874733,-0.07815119624137878,0.08109454065561295,-0.04670194536447525,-0.09447526186704636,-0.00032419885974377394,0.0009445737232454121,0.006547795608639717,0.000971211411524564,0.005514670629054308,-0.013782785274088383,-0.006011320278048515,-0.012486368417739868,0.19291454553604126,-0.061859745532274246,-0.2232002466917038,-0.12855584919452667,0.008199559524655342,0.16361479461193085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05123895779252052,-0.21001885831356049,0.07468994706869125,-0.17971906065940857,0.1926247626543045,-0.03264821320772171,-0.2120218575000763,0.0,0.0,0.0,0.0,0.005236492957919836,0.0,0.0,,,,,
4,1784628511.5320969,98273.168725488,0.05008540899143554,0,,,4,0.025230037048459053,0.18504956364631653,-0.05019640177488327,-0.1186743974685669,-0.09688917547464371,0.045308783650398254,0.1154659166932106,0.00030384285491891205,-0.00034628453431650996,-0.0038299732841551304,-0.0005676581058651209,0.023849017918109894,0.0008672258700244129,7.315322000067681e-05,0.06471192836761475,-0.1991594135761261,0.06459164619445801,-0.11240912228822708,0.11765387654304504,-0.04758066311478615,-0.14632335305213928,-0.0003883008612319827,0.0008023007540032268,0.006549631245434284,0.0009713211911730468,0.00546111399307847,-0.01365335937589407,-0.005967536009848118,-0.01612941548228264,0.1900009959936142,-0.05789414048194885,-0.2232002466917038,-0.1261282116174698,0.005376663990318775,0.17462146282196045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055099114775657654,-0.20906563103199005,0.07468994706869125,-0.18991272151470184,0.20091435313224792,-0.04614716023206711,-0.2227531224489212,0.0029296875,0.0,0.0,0.0,0.006056682206690311,0.0,-0.0013671874767169356,,,,,
5,1784628511.5820365,98273.218665102,0.04993961400759872,0,,,5,0.02501620538532734,0.18487292528152466,-0.05507587641477585,-0.12678013741970062,-0.10309474170207977,0.04993511363863945,0.13044239580631256,0.0003040138108190149,-0.0003007850609719753,-0.0038264391478151083,-0.0005670819082297385,0.023671455681324005,0.000863945169840008,7.296760304598138e-05,0.06745074689388275,-0.1991899609565735,0.0709867924451828,-0.1232537254691124,0.13413943350315094,-0.045218825340270996,-0.1653975546360016,-0.00031987944385036826,0.0008027369040064514,0.006534656975418329,0.0009688860736787319,0.005447030998766422,-0.013596467673778534,-0.005944983102381229,-0.015400806441903114,0.1900009959936142,-0.05313540995121002,-0.2232002466917038,-0.13260190188884735,0.006788111757487059,0.16361479461193085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058959268033504486,-0.21192532777786255,0.08240649104118347,-0.17462223768234253,0.21749350428581238,-0.059646110981702805,-0.2334843873977661,0.0,0.0029296875,0.0,0.0,0.003596114693209529,0.0,-0.0027343749534338713,,,,,
6,1784628511.632064,98273.268692579,0.05002747700200416,0,,,6,0.024860108271241188,0.18476438522338867,-0.06144639849662781,-0.13411054015159607,-0.11029697954654694,0.05484425649046898,0.1478491574525833,0.00021508269128389657,-0.0002730792330112308,-0.0038163166027516127,-0.0005655179847963154,0.02336963824927807,0.0008672498515807092,7.400481990771368e-05,0.06942591816186905,-0.19934561848640442,0.07719014585018158,-0.13478447496891022,0.15563984215259552,-0.04107983037829399,-0.187012180685997,-0.00017262145411223173,0.0008750010747462511,0.006504118908196688,0.0009641037904657423,0.005429007578641176,-0.013502782210707664,-0.005908801686018705,-0.016858024522662163,0.19097217917442322,-0.06106662377715111,-0.2232002466917038,-0.124509796500206,0.0025537682231515646,0.17645591497421265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04737880453467369,-0.21097208559513092,0.07468994706869125,-0.18277716636657715,0.206440731883049,-0.052896637469530106,-0.2308015674352646,0.0,0.0,0.0,0.0,0.006056682206690311,0.0,0.0,,,,,
7,1784628511.681932,98273.318561042,0.04986846300016623,0,,,7,0.02413172647356987,0.18409906327724457,-0.062970831990242,-0.13569003343582153,-0.11346813291311264,0.05616938695311546,0.15386022627353668,0.00014931497571524233,-0.0002729301049839705,-0.0038092141039669514,-0.0005643867189064622,0.02319510653614998,0.0008649182855151594,7.39566603442654e-05,0.0697815865278244,-0.19951988756656647,0.07988246530294418,-0.13789570331573486,0.16666412353515625,-0.04143141582608223,-0.19738565385341644,-0.0001187847155961208,0.0008955237572081387,0.0064855110831558704,0.0009612469002604485,0.005418685730546713,-0.01344920601695776,-0.005892422515898943,-0.016858024522662163,0.19097217917442322,-0.06265287101268768,-0.2232002466917038,-0.12855584919452667,0.003965215757489204,0.17278702557086945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04351864755153656,-0.20906563103199005,0.07854821532964706,-0.1919514536857605,0.2395990490913391,-0.03152329847216606,-0.23885001242160797,0.0,0.0,0.0,0.0,-0.002145209116861224,0.0,0.0,,,,,
8,1784628511.7320638,98273.368692519,0.050131476993556134,0,,,8,0.022404538467526436,0.18367914855480194,-0.06391648203134537,-0.13616251945495605,-0.11770322173833847,0.0581776387989521,0.15835559368133545,8.349488052772358e-05,-0.00027232084539718926,-0.0037934842985123396,-0.0005619635339826345,0.022923201322555542,0.0008626584312878549,7.402674236800522e-05,0.0695720836520195,-0.20024791359901428,0.0837794840335846,-0.13838393986225128,0.1807076781988144,-0.04464360699057579,-0.20979364216327667,-6.040138396201655e-05,0.0009120665490627289,0.006451054941862822,0.0009558945894241333,0.005391128361225128,-0.013364582322537899,-0.005869100335985422,-0.01612941548228264,0.19097217917442322,-0.06582535058259964,-0.2232002466917038,-0.12774664163589478,-0.0002691275149118155,0.17462146282196045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031938180327415466,-0.20906563103199005,0.07083167135715485,-0.19500954449176788,0.23130947351455688,-0.025898737832903862,-0.22811874747276306,0.0,0.0,0.0,0.0,0.002775925677269697,0.0,0.0,,,,,
9,1784628511.7819908,98273.418619454,0.04992693499661982,0,,,9,0.0211467444896698,0.18362033367156982,-0.0659022331237793,-0.136322483420372,-0.11845313012599945,0.05848270654678345,0.16312123835086823,7.53380882088095e-05,-0.00027197037707082927,-0.003782818326726556,-0.0005603517056442797,0.022727403789758682,0.0008622384630143642,7.424000068567693e-05,0.06776396930217743,-0.20030221343040466,0.08463644236326218,-0.13898558914661407,0.18842558562755585,-0.04360915720462799,-0.21526150405406952,-5.300689736031927e-07,0.0009428578778170049,0.006428000051528215,0.000952370697632432,0.005369378719478846,-0.013300997205078602,-0.005844506435096264,-0.013943587429821491,0.19097217917442322,-0.06265287101268768,-0.2232002466917038,-0.12855584919452667,0.006788111757487059,0.18379369378089905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024217870086431503,-0.21001885831356049,0.059256862848997116,-0.1990870088338852,0.2395990490913391,-0.03264821320772171,-0.2334843873977661,0.0,0.0,0.0,0.0029296875,0.004826398566365242,0.0,-0.004101562313735485,,,,,
10,1784628511.8320181,98273.468646872,0.050027418008539826,1,16,0.07667858200147748,2,0.019942447543144226,0.18359693884849548,-0.06712601333856583,-0.13645921647548676,-0.11970899999141693,0.05891702324151993,0.16719278693199158,0.00010421737533761188,-0.0002713159774430096,-0.003767889691516757,-0.0005580625147558749,0.02246059849858284,0.0008601787849329412,7.432605343637988e-05,0.06314020603895187,-0.2002677470445633,0.08490698784589767,-0.14237922430038452,0.20321933925151825,-0.03484003245830536,-0.2221742570400238,7.385685876215575e-07,0.0009767066221684217,0.006390849128365517,0.0009466468472965062,0.005294270813465118,-0.013215784914791584,-0.005809873342514038,-0.013214978389441967,0.1900009959936142,-0.06265287101268768,-0.2232002466917038,-0.13017427921295166,0.005376663990318775,0.17829036712646484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03965849056839943,-0.21097208559513092,0.059256862848997116,-0.2143774926662445,0.23130947351455688,-0.018024351447820663,-0.22811874747276306,0.0,0.0,0.0,0.0,0.001955736428499222,0.0,-0.0027343749534338713,1,3,8,0.07879925439337966,2
