iteration,wall_time,loop_time,dt_since_last,new_inference,horizon,inference_latency_s,action_idx,state_left_arm_0,state_left_arm_1,state_left_arm_2,state_left_arm_3,state_left_arm_4,state_left_arm_5,state_left_arm_6,state_left_hand_0,state_left_hand_1,state_left_hand_2,state_left_hand_3,state_left_hand_4,state_left_hand_5,state_left_hand_6,state_right_arm_0,state_right_arm_1,state_right_arm_2,state_right_arm_3,state_right_arm_4,state_right_arm_5,state_right_arm_6,state_right_hand_0,state_right_hand_1,state_right_hand_2,state_right_hand_3,state_right_hand_4,state_right_hand_5,state_right_hand_6,target_left_arm_0,target_left_arm_1,target_left_arm_2,target_left_arm_3,target_left_arm_4,target_left_arm_5,target_left_arm_6,target_left_hand_0,target_left_hand_1,target_left_hand_2,target_left_hand_3,target_left_hand_4,target_left_hand_5,target_left_hand_6,target_right_arm_0,target_right_arm_1,target_right_arm_2,target_right_arm_3,target_right_arm_4,target_right_arm_5,target_right_arm_6,target_right_hand_0,target_right_hand_1,target_right_hand_2,target_right_hand_3,target_right_hand_4,target_right_hand_5,target_right_hand_6,rtc_applied,frozen_steps_used,executed_steps_sent,latency_ema_s,swap_offset
0,1784628821.8728704,98583.509499006,0.0,0,,,0,-0.07285110652446747,0.18772074580192566,-0.04442553222179413,-0.140318363904953,0.013866754248738289,-0.050075821578502655,0.31005024909973145,-0.0018471319926902652,-0.00025454629212617874,-0.0018430782947689295,-0.00025389232905581594,-0.0013069325359538198,-0.0040543596260249615,-5.522214905795408e-06,0.18205761909484863,-0.21391139924526215,-0.00932260137051344,-0.5215640068054199,0.10414843261241913,0.03825154900550842,-0.11789663136005402,0.0015889571513980627,0.0016330804210156202,0.001590522238984704,0.0002141229488188401,0.00010894749721046537,0.004135013557970524,-2.520580164855346e-05,-0.1042911559343338,0.19777047634124756,-0.07692905515432358,-0.2360752373933792,-0.007983394898474216,-0.06943006813526154,0.3351355195045471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12844206392765045,-0.2224108725786209,-0.060349538922309875,-0.619065523147583,0.06275468319654465,0.08659250289201736,-0.10739201307296753,0.0,0.0,0.0,0.0,0.00113554741255939,0.0,0.0,,,,,
1,1784628821.922915,98583.559543507,0.05004450099659152,0,,,1,-0.07285197824239731,0.18772049248218536,-0.04442630708217621,-0.14031854271888733,0.013866872526705265,-0.05007598549127579,0.31004998087882996,-0.0018588000675663352,-0.0002561549190431833,-0.0018547704676166177,-0.0002555046521592885,-0.0013126360718160868,-0.004078884609043598,-5.52483197679976e-06,0.1820569783449173,-0.21391166746616364,-0.009323121048510075,-0.521563708782196,0.1041484847664833,0.03825186938047409,-0.11789705604314804,0.0015985015779733658,0.0016428822418674827,0.0016000482719391584,0.00021539985027629882,0.00010909832053584978,0.004161281045526266,-2.5378958525834605e-05,-0.1013767197728157,0.1997128427028656,-0.08882588148117065,-0.24573145806789398,-0.006364972796291113,-0.05672704055905342,0.3488938510417938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11686159670352936,-0.2224108725786209,-0.056491266936063766,-0.6068331599235535,0.05446510389447212,0.08209285140037537,-0.08458807319402695,0.0029296875,0.0,0.0,0.0,0.0007254528463818133,0.0,-0.004101562313735485,,,,,
2,1784628821.9730537,98583.609682218,0.050138710997998714,0,,,2,-0.07272028177976608,0.18814560770988464,-0.04623698815703392,-0.14124371111392975,0.01286751963198185,-0.04808542877435684,0.312003493309021,-0.0018593849381431937,-0.0002561087894719094,-0.001856012735515833,-0.0002555500832386315,-0.0013168859295547009,-0.0040937126614153385,-5.28203872818267e-06,0.1798526793718338,-0.2136751115322113,-0.010716108605265617,-0.5229912400245667,0.10252458602190018,0.04541724547743797,-0.11689898371696472,0.0016100868815556169,0.0016489292029291391,0.0016092166770249605,0.00021663738880306482,0.00010800651216413826,0.004188337828963995,-2.345203211007174e-05,-0.1013767197728157,0.19777047634124756,-0.09358461201190948,-0.25055956840515137,-0.011220240034162998,-0.051081251353025436,0.3562316298484802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12458191066980362,-0.22145764529705048,-0.07964089512825012,-0.6068331599235535,0.07380745559930801,0.10909075289964676,-0.08861229568719864,0.0,0.0,0.0,0.0,0.001955736428499222,0.0,0.0,,,,,
3,1784628822.023063,98583.659691623,0.05000940500758588,0,,,3,-0.07088728994131088,0.18886062502861023,-0.0668654516339302,-0.14762571454048157,0.005517460871487856,-0.03550338000059128,0.32071492075920105,-0.0018328165169805288,-0.00025160866789519787,-0.001831706496886909,-0.0002513802028261125,-0.0013226247392594814,-0.004098496399819851,-4.1669150050438475e-06,0.16307243704795837,-0.21286752820014954,-0.02402067743241787,-0.5267094373703003,0.09181325137615204,0.082333505153656,-0.11112219840288162,0.0016342021990567446,0.0016464710934087634,0.0016278584953397512,0.00021931449009571224,9.960949682863429e-05,0.004227819386869669,-1.7905307686305605e-05,-0.10283394157886505,0.19291454553604126,-0.09755021333694458,-0.25538769364356995,-0.009601817466318607,-0.03837822005152702,0.367238312959671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13230222463607788,-0.22145764529705048,-0.07578261941671371,-0.6149880886077881,0.09729459881782532,0.11359040439128876,-0.06849117577075958,0.0,0.0,0.0,0.0,0.00031535830930806696,0.0,0.0,,,,,
4,1784628822.0730164,98583.709644624,0.04995300099835731,0,,,4,-0.06851334869861603,0.18890762329101562,-0.0839429646730423,-0.15270456671714783,0.001883618999272585,-0.026434794068336487,0.32599201798439026,-0.0018387064337730408,-0.000252378114964813,-0.0018370728939771652,-0.00025206926511600614,-0.0013266162713989615,-0.0041131130419671535,-4.5367337406787556e-06,0.15258929133415222,-0.21267728507518768,-0.03127842769026756,-0.5268524885177612,0.08540920913219452,0.09902136027812958,-0.10481154918670654,0.0016421533655375242,0.0016403276240453124,0.0016297068214043975,0.00021938452846370637,9.16763674467802e-05,0.004235956817865372,-2.6307330699637532e-05,-0.10283394157886505,0.19582810997962952,-0.10072270035743713,-0.26182520389556885,-0.009601817466318607,-0.034143876284360886,0.3644866347312927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1091412901878357,-0.2224108725786209,-0.08349916338920593,-0.6149880886077881,0.08762342482805252,0.11809004843235016,-0.06312554329633713,0.0029296875,0.0,0.0,0.0,-0.0005048307939432561,0.0,0.0,,,,,
5,1784628822.1230748,98583.75970308,0.05005845599225722,0,,,5,-0.06635512411594391,0.18792545795440674,-0.10505489259958267,-0.15966036915779114,-0.0035825727973133326,-0.012461429461836815,0.3339923024177551,-0.001873784582130611,-0.00025785210891626775,-0.0018717135535553098,-0.0002574810350779444,-0.0013323466992005706,-0.00414499593898654,-5.613582288788166e-06,0.14765608310699463,-0.21167327463626862,-0.043882496654987335,-0.5283036231994629,0.08365751057863235,0.1241924986243248,-0.09441512823104858,0.0016696249367669225,0.0016360741574317217,0.001655316329561174,0.00022330490173771977,8.764767699176446e-05,0.00424313684925437,-2.6201758373645134e-05,-0.10283394157886505,0.19582810997962952,-0.10706767439842224,-0.2602158188819885,-0.009601817466318607,-0.029909532517194748,0.3681555390357971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1091412901878357,-0.2224108725786209,-0.09893224388360977,-0.6149880886077881,0.10696578025817871,0.14058829843997955,-0.07251539826393127,0.0,0.0,0.0,0.0,0.00564658734947443,-0.0027343749534338713,-0.0027343749534338713,,,,,
6,1784628822.173066,98583.809694424,0.0499913439998636,0,,,6,-0.06611672043800354,0.18638859689235687,-0.11060132086277008,-0.16393904387950897,-0.0058159478940069675,-0.0032212308142334223,0.3406508266925812,-0.0018941240850836039,-0.0002609743969514966,-0.0018909353530034423,-0.0002604374603834003,-0.0013364284532144666,-0.0041653248481452465,-5.775300451205112e-06,0.14954109489917755,-0.21150463819503784,-0.04986706003546715,-0.5292706489562988,0.08505157381296158,0.13865166902542114,-0.08630212396383286,0.0016749076312407851,0.0016307537443935871,0.0016605049604550004,0.00022393149265553802,7.65868098824285e-05,0.0042500062845647335,-2.2641121177002788e-05,-0.11012003570795059,0.19777047634124756,-0.10865391790866852,-0.2650439441204071,-0.009601817466318607,-0.028498083353042603,0.3754933178424835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11300144344568253,-0.22050440311431885,-0.10279051959514618,-0.6149880886077881,0.11525535583496094,0.14958760142326355,-0.07117399573326111,0.0,0.0,0.0,0.0,-9.47362495935522e-05,0.0,0.0,,,,,
7,1784628822.2230096,98583.859637857,0.04994343299767934,0,,,7,-0.06610537320375443,0.1863022744655609,-0.11339590698480606,-0.16956204175949097,-0.007820532657206059,0.006574589293450117,0.34690001606941223,-0.0019086669199168682,-0.0002630774979479611,-0.0019046937813982368,-0.0002624291810207069,-0.0013419747119769454,-0.004181539174169302,-5.1538936531869695e-06,0.14398321509361267,-0.21125465631484985,-0.05615951120853424,-0.5292981266975403,0.08624524623155594,0.15651926398277283,-0.07696209102869034,0.0017035118071362376,0.0016254294896498322,0.0016792742535471916,0.0002267096861032769,5.9543512179516256e-05,0.004274311941117048,-1.6948566553764977e-05,-0.10866281390190125,0.19388574361801147,-0.10865391790866852,-0.26826268434524536,-0.012838661670684814,-0.02285229228436947,0.3736588656902313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11300144344568253,-0.22431734204292297,-0.09893224388360977,-0.6272204518318176,0.10420258343219757,0.16758619248867035,-0.051052868366241455,0.0,0.0,0.0,0.0,-0.0017351144924759865,0.0,0.0,,,,,
8,1784628822.2730496,98583.909677898,0.05004004100919701,0,,,8,-0.06627541780471802,0.1863706409931183,-0.11631036549806595,-0.17209672927856445,-0.008686594665050507,0.011705118231475353,0.3510357439517975,-0.0019162669777870178,-0.00026417121989652514,-0.0019122461089864373,-0.0002635157434269786,-0.001345777534879744,-0.004191998392343521,-4.858838565269252e-06,0.13923369348049164,-0.21102002263069153,-0.06382384151220322,-0.5299277305603027,0.0905209630727768,0.16873608529567719,-0.07426969707012177,0.0017268974334001541,0.0016230294713750482,0.0017013383330777287,0.00023015450278762728,7.600161916343495e-05,0.004277652129530907,-2.0600913558155298e-05,-0.1072055995464325,0.19582810997962952,-0.11499889194965363,-0.27309080958366394,-0.012838661670684814,-0.020029397681355476,0.383748322725296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10142097622156143,-0.22336409986019135,-0.10664878785610199,-0.6149880886077881,0.10972896963357925,0.16983602941036224,-0.07117399573326111,0.01171875,0.0,0.005190492607653141,0.005859375,-0.0037855871487408876,-0.0027343749534338713,0.0,,,,,
9,1784628822.323127,98583.959755557,0.050077659005182795,0,,,9,-0.06792619079351425,0.1865319013595581,-0.11929716169834137,-0.17487090826034546,-0.010017110034823418,0.018045321106910706,0.3568279445171356,-0.0019261656561866403,-0.0002655654097907245,-0.0019224886782467365,-0.0002649676753208041,-0.0013514707097783685,-0.004211004823446274,-4.910580628347816e-06,0.13793672621250153,-0.2106449007987976,-0.0738636925816536,-0.532184362411499,0.09608444571495056,0.1845528483390808,-0.07150065898895264,0.0017374008893966675,0.0016166784334927797,0.0017109636683017015,0.00023148528998717666,6.46018233965151e-05,0.004277888685464859,-1.9696670278790407e-05,-0.10866281390190125,0.19582810997962952,-0.11182640492916107,-0.2747001647949219,-0.012838661670684814,-0.01861794851720333,0.3782449960708618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10142097622156143,-0.22622379660606384,-0.10664878785610199,-0.6231430172920227,0.12078174203634262,0.19233426451683044,-0.05373568460345268,0.005859375,0.0,0.0,0.0,-0.00624615466222167,0.0,0.0,,,,,
