iteration,wall_time,loop_time,dt_since_last,new_inference,horizon,inference_latency_s,action_idx,state_left_arm_0,state_left_arm_1,state_left_arm_2,state_left_arm_3,state_left_arm_4,state_left_arm_5,state_left_arm_6,state_left_hand_0,state_left_hand_1,state_left_hand_2,state_left_hand_3,state_left_hand_4,state_left_hand_5,state_left_hand_6,state_right_arm_0,state_right_arm_1,state_right_arm_2,state_right_arm_3,state_right_arm_4,state_right_arm_5,state_right_arm_6,state_right_hand_0,state_right_hand_1,state_right_hand_2,state_right_hand_3,state_right_hand_4,state_right_hand_5,state_right_hand_6,target_left_arm_0,target_left_arm_1,target_left_arm_2,target_left_arm_3,target_left_arm_4,target_left_arm_5,target_left_arm_6,target_left_hand_0,target_left_hand_1,target_left_hand_2,target_left_hand_3,target_left_hand_4,target_left_hand_5,target_left_hand_6,target_right_arm_0,target_right_arm_1,target_right_arm_2,target_right_arm_3,target_right_arm_4,target_right_arm_5,target_right_arm_6,target_right_hand_0,target_right_hand_1,target_right_hand_2,target_right_hand_3,target_right_hand_4,target_right_hand_5,target_right_hand_6,rtc_applied,frozen_steps_used,executed_steps_sent,latency_ema_s,swap_offset
10,1784628599.7915542,98361.428183085,0.050039957990520634,1,16,0.0779498310002964,2,-0.028247298672795296,0.2059697061777115,0.05964405834674835,-0.17939969897270203,-0.180170476436615,0.04144834354519844,0.241291344165802,-0.0005715188453905284,-6.754164496669546e-05,-0.0005702433409169316,-6.732742622261867e-05,-0.0013179094530642033,-0.0030521561857312918,-3.0400706236832775e-06,0.13751091063022614,-0.20378468930721283,-0.22945663332939148,-0.4359370768070221,0.1831163763999939,0.1382562816143036,-0.004435812588781118,0.0027714536990970373,0.00022576897754333913,0.0013503206428140402,0.0002100500132655725,-0.005376855842769146,0.003887997940182686,7.301940740944701e-07,-0.0707751214504242,0.22205011546611786,0.05056523159146309,-0.27309080958366394,-0.19248352944850922,0.009611007757484913,0.27918490767478943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1091412901878357,-0.2224108725786209,-0.26097962260246277,-0.5334388613700867,0.21749350428581238,0.16983602941036224,0.0428457036614418,0.0,0.0,0.0,0.0,-0.002555303508415818,-0.0013671874767169356,0.0,1,3,8,0.07945582359825493,2
11,1784628599.8415327,98361.478161459,0.049978374008787796,0,,,3,-0.02846021205186844,0.20615781843662262,0.05642872303724289,-0.18166066706180573,-0.18248796463012695,0.04632648453116417,0.24766314029693604,-0.0005622877506539226,-6.607506657019258e-05,-0.0005610764492303133,-6.587186362594366e-05,-0.0013215347426012158,-0.003053417894989252,-2.7537621463125106e-06,0.13643141090869904,-0.20378997921943665,-0.23130807280540466,-0.4415590465068817,0.18761970102787018,0.14868682622909546,-0.0006941350875422359,0.0027657304890453815,0.00022781828010920435,0.0013403467601165175,0.00021215624292381108,-0.0053821709007024765,0.003890009829774499,3.4798603110175463e-07,-0.0707751214504242,0.22205011546611786,0.06831132620573044,-0.2586064338684082,-0.17427627742290497,-0.0002691275149118155,0.28101933002471924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0859803557395935,-0.2252705693244934,-0.2648378908634186,-0.5008191466331482,0.17604561150074005,0.14283812046051025,0.018700355663895607,0.005859375,0.0,0.0,0.0029296875,-0.002555303508415818,-0.0027343749534338713,-0.0013671874767169356,,,,,
12,1784628599.8915944,98361.528223082,0.05006162299832795,0,,,4,-0.030759071931242943,0.20637483894824982,0.047090426087379456,-0.18568187952041626,-0.1861771047115326,0.05407403036952019,0.25818437337875366,-0.0005495992954820395,-6.402310827979818e-05,-0.0005485695437528193,-6.385342567227781e-05,-0.0013276993995532393,-0.003058041213080287,-2.6493901259527775e-06,0.1317027062177658,-0.203857883810997,-0.2340100109577179,-0.44792452454566956,0.19417202472686768,0.16963844001293182,0.010569736361503601,0.0027808642480522394,0.0002512627688702196,0.001359019079245627,0.00023562012938782573,-0.0053671798668801785,0.0038777971640229225,-6.683191259071464e-06,-0.07368956506252289,0.22205011546611786,0.07544942200183868,-0.2521689534187317,-0.16497035324573517,-0.008737814612686634,0.28560546040534973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07826004177331924,-0.2252705693244934,-0.2648378908634186,-0.49266424775123596,0.1926247626543045,0.15633706748485565,0.014005427248775959,0.0029296875,0.0,0.0,0.0,-9.47362495935522e-05,0.0,0.0,,,,,
13,1784628599.9414763,98361.578105338,0.04988225600391161,0,,,5,-0.032610565423965454,0.20637087523937225,0.04255097359418869,-0.18589890003204346,-0.18691222369670868,0.0563952699303627,0.263022243976593,-0.0005514061194844544,-6.429300992749631e-05,-0.0005496848607435822,-6.402169674402103e-05,-0.0013315335381776094,-0.003064087126404047,-2.829913228197256e-06,0.12884996831417084,-0.20396515727043152,-0.23445914685726166,-0.4471384584903717,0.19544856250286102,0.1833263337612152,0.018450353294610977,0.0027958136051893234,0.00025467219529673457,0.0013722686562687159,0.0002420231030555442,-0.005358108785003424,0.003879348048940301,-4.97147993883118e-06,-0.07223234325647354,0.22205011546611786,0.0775313675403595,-0.2521689534187317,-0.16132889688014984,-0.005914919078350067,0.28743991255760193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06667958199977875,-0.22908349335193634,-0.2648378908634186,-0.4865480363368988,0.206440731883049,0.16308654844760895,0.011993315070867538,0.0,0.0,0.0,0.0,0.001545641920529306,0.0,0.0,,,,,
14,1784628599.9915574,98361.628185981,0.050080642991815694,0,,,6,-0.035332467406988144,0.20633907616138458,0.043236907571554184,-0.1822395920753479,-0.18638674914836884,0.05654319003224373,0.268168181180954,-0.0005626167985610664,-6.613996811211109e-05,-0.0005599489668384194,-6.57223499729298e-05,-0.0013365879422053695,-0.0030735195614397526,-3.037658871107851e-06,0.11664293706417084,-0.20447120070457458,-0.2360181212425232,-0.43117770552635193,0.19293172657489777,0.19166187942028046,0.019504860043525696,0.0028310997877269983,0.0002571179356891662,0.001389759941957891,0.00025529967388138175,-0.005339986644685268,0.0038836472667753696,-4.330989213485736e-06,-0.07368956506252289,0.22107893228530884,0.07649039477109909,-0.24895021319389343,-0.1617335081100464,-0.008737814612686634,0.28652268648147583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06667958199977875,-0.2309899628162384,-0.25326308608055115,-0.48858678340911865,0.21749350428581238,0.17433567345142365,0.003944865427911282,0.0,0.0,0.0,0.0,0.001545641920529306,-0.0013671874767169356,0.0,,,,,
15,1784628600.0414124,98361.678041158,0.049855176999699324,0,,,7,-0.03636885806918144,0.2063390612602234,0.046331681311130524,-0.17878775298595428,-0.18516524136066437,0.056284185498952866,0.2715069353580475,-0.000567230919841677,-6.691687303828076e-05,-0.0005638760630972683,-6.639248749706894e-05,-0.0013398093869909644,-0.0030774353072047234,-2.9661975986527978e-06,0.10947657376527786,-0.20520804822444916,-0.23719552159309387,-0.4219808280467987,0.19293935596942902,0.19839468598365784,0.019336799159646034,0.0028355498798191547,0.0002569450589362532,0.0013905031373724341,0.00025582025409676135,-0.005314955487847328,0.0038821168709546328,-2.7611013138084672e-06,-0.07368956506252289,0.22205011546611786,0.07197951525449753,-0.2521689534187317,-0.16254271566867828,-0.003092023078352213,0.29110878705978394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07053973525762558,-0.23480288684368134,-0.2648378908634186,-0.48450931906700134,0.24788862466812134,0.19683392345905304,0.009310498833656311,0.005859375,0.0029296875,0.0,0.0029296875,-9.47362495935522e-05,-0.0027343749534338713,-0.0013671874767169356,,,,,
16,1784628600.0916252,98361.728253887,0.05021272900921758,0,,,8,-0.03651113063097,0.20638196170330048,0.05218750983476639,-0.1744130551815033,-0.18278828263282776,0.05601596459746361,0.2766389548778534,-0.0005592352827079594,-6.56448319205083e-05,-0.0005559766432270408,-6.513454718515277e-05,-0.001345614087767899,-0.0030806551221758127,-2.656509650478256e-06,0.09980785101652145,-0.20797131955623627,-0.23774519562721252,-0.41218075156211853,0.19540463387966156,0.2103337049484253,0.017681054770946503,0.002827944466844201,0.00025634982739575207,0.001390174264088273,0.0002553224330767989,-0.005257921759039164,0.003875388065353036,8.599132073072724e-09,-0.07223234325647354,0.2191365510225296,0.07138467580080032,-0.25055956840515137,-0.16658876836299896,-0.0002691275149118155,0.29019156098365784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07826004177331924,-0.2338496595621109,-0.2725544273853302,-0.48858678340911865,0.26170459389686584,0.22158199548721313,-0.005444991402328014,0.0,0.0,0.0,0.0029296875,0.001955736428499222,-0.0054687499068677425,-0.0027343749534338713,,,,,
17,1784628600.1414726,98361.778101198,0.04984731099102646,0,,,9,-0.03657381981611252,0.2064117044210434,0.05366228520870209,-0.17234478890895844,-0.18191874027252197,0.05586891621351242,0.27953678369522095,-0.0005471158074215055,-6.370131450239569e-05,-0.0005443849950097501,-6.327268056338653e-05,-0.001349570113234222,-0.003081763396039605,-2.473276708769845e-06,0.09750773757696152,-0.21012713015079498,-0.23764266073703766,-0.41127267479896545,0.20229771733283997,0.21918481588363647,0.01603000797331333,0.002826376585289836,0.0002588680654298514,0.0013897677417844534,0.00025808694772422314,-0.0052221533842384815,0.0038615392986685038,-4.3309196939844696e-07,-0.07004651427268982,0.22107893228530884,0.06821218878030777,-0.25538769364356995,-0.16901640594005585,0.0025537682231515646,0.29294323921203613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06281942129135132,-0.24147550761699677,-0.2764127254486084,-0.48858678340911865,0.26999416947364807,0.23058129847049713,0.005286274012178183,0.005859375,0.0,0.0,0.0,-0.0009149253601208329,0.0,0.0,,,,,
18,1784628600.1915472,98361.828175676,0.05007447800016962,1,16,0.08400816799257882,2,-0.03662112355232239,0.20635779201984406,0.053750570863485336,-0.17179688811302185,-0.18109732866287231,0.05599239841103554,0.2825470268726349,-0.0005349945276975632,-6.173680594656616e-05,-0.0005327113321982324,-6.13796801189892e-05,-0.0013550359290093184,-0.0030848432797938585,-2.44077887145977e-06,0.09760470688343048,-0.21261872351169586,-0.23870331048965454,-0.4110051393508911,0.21882402896881104,0.23564967513084412,0.014161582104861736,0.002848427975550294,0.0002707293024286628,0.001400238019414246,0.00027463652077130973,-0.005178386811167002,0.0038364012725651264,-7.298480795725482e-06,-0.07368956506252289,0.22205011546611786,0.07396231591701508,-0.2586064338684082,-0.16901640594005585,0.003965215757489204,0.29936379194259644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06281942129135132,-0.24147550761699677,-0.2764127254486084,-0.5130515694618225,0.29486292600631714,0.23508094251155853,0.014676131308078766,0.0029296875,0.0,0.005190492607653141,0.005859375,0.006056682206690311,-0.0027343749534338713,-0.0013671874767169356,1,3,8,0.08082152691655209,2
19,1784628600.2414346,98361.878063436,0.04988776000391226,0,,,3,-0.03659369423985481,0.2062433809041977,0.05371417850255966,-0.17167028784751892,-0.1807975172996521,0.0561540462076664,0.28386974334716797,-0.0005295849405229092,-6.087441943236627e-05,-0.0005273191491141915,-6.05193963565398e-05,-0.0013583182590082288,-0.0030874658841639757,-2.4781068077572854e-06,0.09826691448688507,-0.21376147866249084,-0.24114754796028137,-0.4107879400253296,0.22900578379631042,0.24901102483272552,0.011943883262574673,0.002855518599972129,0.0002719749172683805,0.0014044357230886817,0.0002827086136676371,-0.005147792398929596,0.0038187711033970118,-1.2729149602819234e-05,-0.07660400122404099,0.22107893228530884,0.07024455815553665,-0.2521689534187317,-0.17346706986427307,0.008199559524655342,0.31037047505378723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06281942129135132,-0.2424287348985672,-0.2686961591243744,-0.49878042936325073,0.25617820024490356,0.23733076453208923,0.012664019130170345,0.0029296875,0.0029296875,0.0,0.0,-0.0013250198680907488,-0.0013671874767169356,0.0,,,,,
20,1784628600.2914968,98361.928125643,0.05006220699578989,0,,,4,-0.03653182089328766,0.20619609951972961,0.053586967289447784,-0.17173026502132416,-0.1805160790681839,0.05678446590900421,0.2865354120731354,-0.0005239715101197362,-6.000651410431601e-05,-0.0005216371500864625,-5.964047886664048e-05,-0.0013634786009788513,-0.003091766033321619,-2.544650669733528e-06,0.09583748877048492,-0.2176162302494049,-0.24633640050888062,-0.4106062650680542,0.2446368932723999,0.2675788700580597,0.011305720545351505,0.002866608090698719,0.0002705890219658613,0.0014061126857995987,0.00029114261269569397,-0.00510066282004118,0.003802715102210641,-1.4494085917249322e-05,-0.07951843738555908,0.22302129864692688,0.07269828021526337,-0.24573145806789398,-0.17670391499996185,0.011022455058991909,0.3167910575866699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055099114775657654,-0.24147550761699677,-0.2648378908634186,-0.5069353580474854,0.24788862466812134,0.2508297264575958,0.028760917484760284,0.0087890625,0.0029296875,0.0,0.0087890625,0.00113554741255939,-0.0027343749534338713,-0.0013671874767169356,,,,,
21,1784628600.341381,98361.978009966,0.04988432300160639,0,,,5,-0.03675959259271622,0.2062092274427414,0.05361252278089523,-0.17182932794094086,-0.18040914833545685,0.057801879942417145,0.2900727391242981,-0.0005213288241066039,-5.963193689240143e-05,-0.0005190751398913562,-5.927779056946747e-05,-0.001367259887047112,-0.0030961683951318264,-2.659982101249625e-06,0.09443606436252594,-0.21933461725711823,-0.24828317761421204,-0.4149964153766632,0.25336122512817383,0.27657386660575867,0.011373463086783886,0.0028642083052545786,0.0002711376000661403,0.001409362070262432,0.0003062934265471995,-0.005042755510658026,0.003783507039770484,-1.7737507732817903e-05,-0.08097565919160843,0.22302129864692688,0.07371446490287781,-0.2473408430814743,-0.17994076013565063,0.013845350593328476,0.31954270601272583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055099114775657654,-0.2424287348985672,-0.2725544273853302,-0.5110127925872803,0.24788862466812134,0.2665784955024719,0.03345584496855736,0.005859375,0.0029296875,0.0,0.0029296875,-9.47362495935522e-05,-0.0013671874767169356,-0.0027343749534338713,,,,,
22,1784628600.3915405,98362.028168966,0.050159000005805865,0,,,6,-0.03891635686159134,0.2061983197927475,0.05354667454957962,-0.17121219635009766,-0.18063730001449585,0.06033358722925186,0.297494113445282,-0.0005161584122106433,-5.884056008653715e-05,-0.000514145998749882,-5.8524430642137304e-05,-0.0013724466552957892,-0.0031020103488117456,-2.7112669158668723e-06,0.09066638350486755,-0.22058089077472687,-0.24822257459163666,-0.41680908203125,0.2536713778972626,0.28487691283226013,0.012592915445566177,0.002872632583603263,0.0002846624993253499,0.0014030173188075423,0.0003189868002664298,-0.005008727312088013,0.0037632742896676064,-1.85288445209153e-05,-0.08389009535312653,0.2239924818277359,0.06748102605342865,-0.25055956840515137,-0.18236838281154633,0.01949114166200161,0.3259632885456085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05123895779252052,-0.24624165892601013,-0.2802709937095642,-0.5130515694618225,0.2727573812007904,0.2890767455101013,0.04217499867081642,0.0087890625,0.005859375,0.0,0.0087890625,-0.0009149253601208329,-0.004101562313735485,-0.004101562313735485,,,,,
23,1784628600.4414334,98362.078062116,0.049893149989657104,0,,,7,-0.0411040224134922,0.20628318190574646,0.05358392372727394,-0.1697981357574463,-0.1809934824705124,0.06213439255952835,0.30250781774520874,-0.0005115517415106297,-5.810638322145678e-05,-0.0005094762891530991,-5.777885235147551e-05,-0.0013760237488895655,-0.003104034112766385,-2.5806320991250686e-06,0.0873146802186966,-0.22071519494056702,-0.24806344509124756,-0.41909605264663696,0.2531929016113281,0.2936195433139801,0.016508901491761208,0.0028901230543851852,0.0002950845519080758,0.0013952236622571945,0.00034555073943920434,-0.004978152457624674,0.0037425763439387083,-2.4129656594595872e-05,-0.08243287354707718,0.2239924818277359,0.0657956451177597,-0.253778338432312,-0.18600983917713165,0.020902590826153755,0.32688048481941223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04737880453467369,-0.2510078251361847,-0.28412926197052,-0.5232452154159546,0.2865733504295349,0.3025756776332855,0.04552851989865303,0.0029296875,0.0029296875,0.0,0.005859375,-0.0005048307939432561,-0.0027343749534338713,0.0,,,,,
