iteration,wall_time,loop_time,dt_since_last,new_inference,horizon,inference_latency_s,action_idx,state_left_arm_0,state_left_arm_1,state_left_arm_2,state_left_arm_3,state_left_arm_4,state_left_arm_5,state_left_arm_6,state_left_hand_0,state_left_hand_1,state_left_hand_2,state_left_hand_3,state_left_hand_4,state_left_hand_5,state_left_hand_6,state_right_arm_0,state_right_arm_1,state_right_arm_2,state_right_arm_3,state_right_arm_4,state_right_arm_5,state_right_arm_6,state_right_hand_0,state_right_hand_1,state_right_hand_2,state_right_hand_3,state_right_hand_4,state_right_hand_5,state_right_hand_6,target_left_arm_0,target_left_arm_1,target_left_arm_2,target_left_arm_3,target_left_arm_4,target_left_arm_5,target_left_arm_6,target_left_hand_0,target_left_hand_1,target_left_hand_2,target_left_hand_3,target_left_hand_4,target_left_hand_5,target_left_hand_6,target_right_arm_0,target_right_arm_1,target_right_arm_2,target_right_arm_3,target_right_arm_4,target_right_arm_5,target_right_arm_6,target_right_hand_0,target_right_hand_1,target_right_hand_2,target_right_hand_3,target_right_hand_4,target_right_hand_5,target_right_hand_6,rtc_applied,frozen_steps_used,executed_steps_sent,latency_ema_s,swap_offset
0,1784628925.3280966,98686.964725494,0.0,0,,,0,-0.0938054770231247,0.18754543364048004,-0.04147518053650856,-0.14043045043945312,-0.052202459424734116,-0.05098327249288559,0.2958209216594696,-0.0007685589953325689,-9.46002037380822e-05,-0.0007649927865713835,-9.403696458321065e-05,-0.0011721642222255468,-0.0034715428482741117,-5.593368314293912e-06,0.1382327824831009,-0.19519709050655365,-0.10918382555246353,-0.3448595404624939,0.11697372794151306,-0.021548382937908173,-0.06443414092063904,0.004973853472620249,0.0026276225689798594,0.0024193108547478914,0.0038467657286673784,-0.0022817146964371204,0.0016705859452486038,-0.0012812463100999594,-0.1072055995464325,0.20359759032726288,-0.034100491553545,-0.24412208795547485,-0.059772904962301254,-0.07084152102470398,0.30119824409484863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1091412901878357,-0.20906563103199005,-0.13751496374607086,-0.47431567311286926,0.024069979786872864,0.012348284013569355,-0.0939779281616211,0.0,0.0,0.0,0.0,0.0023658310528844595,0.0,0.0,,,,,
1,1784628925.3782334,98687.014862112,0.05013661799603142,0,,,1,-0.09380170702934265,0.18754516541957855,-0.041475698351860046,-0.14043302834033966,-0.0522022545337677,-0.050985779613256454,0.29582175612449646,-0.0007722842856310308,-9.505119669483975e-05,-0.000768729136325419,-9.448960918234661e-05,-0.0011767366668209434,-0.003489377209916711,-5.601394605037058e-06,0.13823702931404114,-0.19519740343093872,-0.10918530821800232,-0.34486135840415955,0.11697393655776978,-0.02155035361647606,-0.06443501263856888,0.004998916294425726,0.0026408396661281586,0.002431442029774189,0.0038661181461066008,-0.002290398580953479,0.0016798232682049274,-0.0012876578839495778,-0.1072055995464325,0.20165522396564484,-0.03885922208428383,-0.24573145806789398,-0.059772904962301254,-0.06801862269639969,0.2975293695926666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1091412901878357,-0.20811240375041962,-0.14523150026798248,-0.48043185472488403,0.024069979786872864,0.041596006602048874,-0.09129511564970016,0.0,0.0,0.0,0.0,0.0023658310528844595,0.0,0.0,,,,,
2,1784628925.4282649,98687.064893592,0.05003148000105284,0,,,2,-0.08729670196771622,0.18845638632774353,-0.0421936959028244,-0.14813365042209625,-0.05300377681851387,-0.04455895349383354,0.29591336846351624,-0.0007789842784404755,-9.592180140316486e-05,-0.0007744769682176411,-9.51953770709224e-05,-0.001183506683446467,-0.0035052893217653036,-4.829166755371261e-06,0.13821077346801758,-0.19510862231254578,-0.10937033593654633,-0.3582517206668854,0.09815319627523422,0.000665157800540328,-0.06843587756156921,0.005026398226618767,0.0026483917608857155,0.002445056801661849,0.003874447662383318,-0.0022841203026473522,0.0017046428984031081,-0.001286662882193923,-0.11157725006341934,0.20165522396564484,-0.04520419239997864,-0.2473408430814743,-0.06624659150838852,-0.0651957243680954,0.30303269624710083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1091412901878357,-0.21097208559513092,-0.14523150026798248,-0.48858678340911865,0.03235955908894539,0.05284513160586357,-0.0939779281616211,0.0,0.0,0.0,0.0,0.006056682206690311,0.0,0.0,,,,,
3,1784628925.4781022,98687.114730946,0.04983735400310252,0,,,3,-0.07919584214687347,0.18946613371372223,-0.04455675929784775,-0.15502063930034637,-0.05453764274716377,-0.03668133541941643,0.29600417613983154,-0.0007832968258298934,-9.647647675592452e-05,-0.0007789311348460615,-9.576122101861984e-05,-0.001188123831525445,-0.003522911574691534,-4.993254606233677e-06,0.13777951896190643,-0.1949949562549591,-0.11129209399223328,-0.3749299943447113,0.07767371833324432,0.025572527199983597,-0.07282844930887222,0.005026737228035927,0.002641170285642147,0.002455883426591754,0.0038627658504992723,-0.002262868219986558,0.0017273321282118559,-0.001277505187317729,-0.1072055995464325,0.20359759032726288,-0.05392853170633316,-0.2521689534187317,-0.0694834366440773,-0.05249269679188728,0.31037047505378723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11686159670352936,-0.21001885831356049,-0.13751496374607086,-0.5028579235076904,0.042030736804008484,0.05959460511803627,-0.0939779281616211,0.0,0.0,0.0,0.0,0.0007254528463818133,0.0,0.0,,,,,
4,1784628925.5281549,98687.164783642,0.05005269599496387,0,,,4,-0.07385341078042984,0.189650759100914,-0.05003008618950844,-0.15692460536956787,-0.057786356657743454,-0.025774545967578888,0.2961612045764923,-0.0007834775024093688,-9.625221719034016e-05,-0.0007802265463396907,-9.570956899551675e-05,-0.0011960475239902735,-0.0035545623395591974,-5.395852895162534e-06,0.1358795464038849,-0.19494521617889404,-0.11756192892789841,-0.3928501009941101,0.060193177312612534,0.058309413492679596,-0.07686858624219894,0.005025541875511408,0.002629181370139122,0.0024741743691265583,0.003843874204903841,-0.0022138420026749372,0.001755144214257598,-0.0012640058994293213,-0.10866281390190125,0.20165522396564484,-0.05392853170633316,-0.2602158188819885,-0.06058211624622345,-0.0468469075858593,0.3140393793582916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09370066970586777,-0.20811240375041962,-0.1529480367898941,-0.48858678340911865,0.059991490095853806,0.07084372639656067,-0.07385680824518204,0.005859375,0.0087890625,0.0,0.0,0.00113554741255939,0.0,0.0,,,,,
5,1784628925.5781486,98687.214776954,0.04999331200087909,0,,,5,-0.07319985330104828,0.18993212282657623,-0.054179832339286804,-0.15776517987251282,-0.060407284647226334,-0.019595317542552948,0.2971389889717102,-0.0007828684174455702,-9.602542559150606e-05,-0.0007798748556524515,-9.5528201200068e-05,-0.0012008848134428263,-0.003569921711459756,-5.304331807565177e-06,0.13577695190906525,-0.19503889977931976,-0.11906000971794128,-0.40036970376968384,0.05632695555686951,0.07320894300937653,-0.07915707677602768,0.0050194705836474895,0.002621346851810813,0.0024793813936412334,0.00383202638477087,-0.0021797267254441977,0.0017654651310294867,-0.0012571120169013739,-0.1042911559343338,0.20262640714645386,-0.061859745532274246,-0.26182520389556885,-0.06462816894054413,-0.041201114654541016,0.31770825386047363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10142097622156143,-0.21383178234100342,-0.14523150026798248,-0.4906255006790161,0.07380745559930801,0.09559180587530136,-0.08324666321277618,0.0,0.0,0.0,0.0,0.004006209317594767,0.0,0.0,,,,,
6,1784628925.628178,98687.264806631,0.05002967700420413,0,,,6,-0.07181254774332047,0.19050195813179016,-0.061835192143917084,-0.1626330316066742,-0.06281208992004395,-0.009019657038152218,0.3001776337623596,-0.0007865401566959918,-9.642816439736634e-05,-0.0007832972914911807,-9.590204717824236e-05,-0.0012082532048225403,-0.0035903777461498976,-5.051187144999858e-06,0.13449864089488983,-0.19490113854408264,-0.11973488330841064,-0.4083837866783142,0.05543981119990349,0.09180223196744919,-0.07923930883407593,0.005026864353567362,0.0026241233572363853,0.0024934338871389627,0.003814378287643194,-0.002160394564270973,0.0017918652156367898,-0.0012447580229490995,-0.10866281390190125,0.1997128427028656,-0.05948038026690483,-0.2634345591068268,-0.06381896138191223,-0.03837822005152702,0.31862547993659973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0975608229637146,-0.20906563103199005,-0.1490897685289383,-0.51509028673172,0.07795225083827972,0.09559180587530136,-0.07385680824518204,0.0,0.0,0.0,0.0,0.0068768709897994995,0.0,0.0,,,,,
7,1784628925.6781578,98687.314786549,0.049979917996097356,0,,,7,-0.07157625257968903,0.19054214656352997,-0.06645962595939636,-0.16722577810287476,-0.06336361169815063,-0.0026374957524240017,0.30232852697372437,-0.0007945100660435855,-9.758319356478751e-05,-0.0007915241876617074,-9.710483573144302e-05,-0.0012135602300986648,-0.0036044109147042036,-4.8885854084801394e-06,0.1284613460302353,-0.19492435455322266,-0.12243307381868362,-0.4084612727165222,0.056284740567207336,0.10495270043611526,-0.0778932049870491,0.005046787206083536,0.002642236417159438,0.0025070738047361374,0.003802223363891244,-0.002143116435036063,0.001810507383197546,-0.001235819305293262,-0.11012003570795059,0.1997128427028656,-0.06741159409284592,-0.2698720395565033,-0.0694834366440773,-0.03696677088737488,0.321377158164978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1091412901878357,-0.21097208559513092,-0.1529480367898941,-0.5008191466331482,0.07380745559930801,0.11134057492017746,-0.06849117577075958,0.0,0.0,0.0,0.0029296875,-9.47362495935522e-05,-0.0013671874767169356,0.0,,,,,
8,1784628925.7282727,98687.364901414,0.05011486499279272,0,,,8,-0.07080245763063431,0.19059011340141296,-0.07195393741130829,-0.17284828424453735,-0.06421653181314468,0.0038528949953615665,0.30529510974884033,-0.0008059936226345599,-9.925222548190504e-05,-0.0008028511074371636,-9.8750700999517e-05,-0.001220224192366004,-0.0036252294667065144,-4.903487479168689e-06,0.12685230374336243,-0.19578951597213745,-0.12311799824237823,-0.4114289879798889,0.060894232243299484,0.12416237592697144,-0.0774279311299324,0.005045972764492035,0.002634525066241622,0.0025188890285789967,0.0037845175247639418,-0.0020884061232209206,0.001820680103264749,-0.0012260109651833773,-0.11012003570795059,0.19777047634124756,-0.07296344637870789,-0.2634345591068268,-0.07191107422113419,-0.03837822005152702,0.3250460624694824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10528112947940826,-0.207159161567688,-0.16066458821296692,-0.5130515694618225,0.07380745559930801,0.12933917343616486,-0.06446695327758789,0.0087890625,0.0,0.0,0.0029296875,0.002775925677269697,-0.0013671874767169356,-0.0027343749534338713,,,,,
9,1784628925.7781963,98687.414825111,0.04992369700630661,0,,,9,-0.0708526000380516,0.19050513207912445,-0.07364200800657272,-0.1755509078502655,-0.06492415815591812,0.007727670483291149,0.30729517340660095,-0.000814152299426496,-0.00010045289673143998,-0.0008110630442388356,-9.995953587349504e-05,-0.001225108397193253,-0.003639883128926158,-4.84744396089809e-06,0.12695732712745667,-0.1956832855939865,-0.12371420115232468,-0.4169520437717438,0.063526950776577,0.1350109726190567,-0.07529554516077042,0.005047275219112635,0.0026268817018717527,0.0025297992397099733,0.00377486739307642,-0.0020459999796003103,0.0018307091668248177,-0.0012183006620034575,-0.11012003570795059,0.20262640714645386,-0.07692905515432358,-0.2827470302581787,-0.07110185921192169,-0.027086636051535606,0.3333010673522949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10142097622156143,-0.21097208559513092,-0.13365668058395386,-0.49878042936325073,0.059991490095853806,0.12033987790346146,-0.06580836325883865,0.0,0.0,0.0,0.0,-9.47362495935522e-05,0.0,0.0,,,,,
10,1784628925.8281884,98687.464817246,0.04999213499831967,1,16,0.07691759700537659,2,-0.07114406675100327,0.19039489328861237,-0.07788246124982834,-0.17850227653980255,-0.06690997630357742,0.010925349779427052,0.310963898897171,-0.0008160345605574548,-0.00010058774205390364,-0.0008135858806781471,-0.00010019491310231388,-0.0012317225337028503,-0.003656068816781044,-4.564443770505022e-06,0.12871523201465607,-0.19536741077899933,-0.12704402208328247,-0.4209078252315521,0.06482851505279541,0.1495266854763031,-0.07077167183160782,0.00507002416998148,0.002617651829496026,0.002551817102357745,0.003773842705413699,-0.0020270675886422396,0.001839901553466916,-0.001211930881254375,-0.11157725006341934,0.20262640714645386,-0.0753428116440773,-0.27952829003334045,-0.0694834366440773,-0.028498083353042603,0.3397216200828552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1091412901878357,-0.20906563103199005,-0.1490897685289383,-0.5171290040016174,0.05308350920677185,0.14508794248104095,-0.06178413704037666,0.0029296875,0.0,0.0,0.0,-0.0005048307939432561,0.0,0.0,1,3,8,0.07891112560173497,2
