iteration,wall_time,loop_time,dt_since_last,new_inference,horizon,inference_latency_s,action_idx,state_left_arm_0,state_left_arm_1,state_left_arm_2,state_left_arm_3,state_left_arm_4,state_left_arm_5,state_left_arm_6,state_left_hand_0,state_left_hand_1,state_left_hand_2,state_left_hand_3,state_left_hand_4,state_left_hand_5,state_left_hand_6,state_right_arm_0,state_right_arm_1,state_right_arm_2,state_right_arm_3,state_right_arm_4,state_right_arm_5,state_right_arm_6,state_right_hand_0,state_right_hand_1,state_right_hand_2,state_right_hand_3,state_right_hand_4,state_right_hand_5,state_right_hand_6,target_left_arm_0,target_left_arm_1,target_left_arm_2,target_left_arm_3,target_left_arm_4,target_left_arm_5,target_left_arm_6,target_left_hand_0,target_left_hand_1,target_left_hand_2,target_left_hand_3,target_left_hand_4,target_left_hand_5,target_left_hand_6,target_right_arm_0,target_right_arm_1,target_right_arm_2,target_right_arm_3,target_right_arm_4,target_right_arm_5,target_right_arm_6,target_right_hand_0,target_right_hand_1,target_right_hand_2,target_right_hand_3,target_right_hand_4,target_right_hand_5,target_right_hand_6,rtc_applied,frozen_steps_used,executed_steps_sent,latency_ema_s,swap_offset
10,1784629447.587438,99209.224066957,0.05010858300374821,1,16,0.07709208800224587,2,-0.18983149528503418,0.1842348575592041,-0.2303551435470581,-0.32105061411857605,-0.03157453611493111,0.23173022270202637,0.5756646394729614,-0.001129566109739244,-0.00014570496568921953,-0.0011259641032665968,-0.00014514556096401066,-0.0016262128483504057,-0.01535032782703638,-6.089573616918642e-06,-0.09871701151132584,-0.228606179356575,-0.05234876647591591,-0.2417173832654953,-0.6743271946907043,-1.0290371179580688,1.1800519227981567,-0.0007333987741731107,-0.0006962032639421523,0.02163960412144661,0.006861395668238401,0.00046729674795642495,0.039336904883384705,-0.02614264376461506,-0.23106920719146729,0.1900009959936142,-0.21493220329284668,-0.40827810764312744,-0.01931235007941723,0.17545612156391144,0.5772823691368103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11474771797657013,-0.2510078251361847,-0.06420780718326569,-0.24801655113697052,-0.7164658308029175,-1.0473191738128662,1.1401176452636719,0.0,0.005859375,0.0,0.0029296875,-0.002145209116861224,-0.0013671874767169356,0.0,1,3,8,0.07733733161003328,2
11,1784629447.6373281,99209.2739568,0.04988984299416188,0,,,3,-0.18941640853881836,0.18423356115818024,-0.2303716540336609,-0.3214714825153351,-0.031885772943496704,0.23163160681724548,0.5755900144577026,-0.0011294054565951228,-0.0001455499732401222,-0.0011256217258051038,-0.00014496139192488045,-0.0016288829501718283,-0.015329242683947086,-6.12798021393246e-06,-0.09888939559459686,-0.22965171933174133,-0.05233502388000488,-0.2361481487751007,-0.6767705678939819,-1.0304418802261353,1.1719306707382202,-0.0007071694708429277,-0.000663240731228143,0.021675076335668564,0.006854221690446138,0.0005245966021902859,0.03952180966734886,-0.026026591658592224,-0.23252642154693604,0.1900009959936142,-0.22603590786457062,-0.4050593376159668,-0.025786040350794792,0.1743975430727005,0.580034077167511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12246803194284439,-0.25005459785461426,-0.07964089512825012,-0.20112574100494385,-0.7275185585021973,-1.0653178691864014,1.1615800857543945,0.71978759765625,1.41796875,1.160075068473816,1.412109375,0.2168452888727188,-0.6617187261581421,-0.6617187261581421,,,,,
12,1784629447.6873958,99209.324024793,0.05006799299735576,0,,,4,-0.18906959891319275,0.18422214686870575,-0.2304561883211136,-0.3221750259399414,-0.03228891268372536,0.23158839344978333,0.5753535628318787,-0.0011299315374344587,-0.0001454157172702253,-0.0011264138156548142,-0.00014486983127426356,-0.0016337715787813067,-0.015293776988983154,-6.199540621310007e-06,-0.0983758270740509,-0.23194319009780884,-0.05230677127838135,-0.22899147868156433,-0.6813512444496155,-1.0327069759368896,1.1585105657577515,-0.000776110973674804,-0.0005608599749393761,0.021730272099375725,0.006845960859209299,0.0005911420448683202,0.039681531488895416,-0.02585541270673275,-0.23252642154693604,0.1900009959936142,-0.23555336892604828,-0.40344998240470886,-0.01931235007941723,0.17369182407855988,0.5869132280349731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11860787868499756,-0.24624165892601013,-0.060349538922309875,-0.19806765019893646,-0.7275185585021973,-1.092315673828125,1.1830426454544067,0.9697265625,1.453125,0.9745150208473206,1.447265625,0.00113554741255939,-0.6781249642372131,-0.6781249642372131,,,,,
13,1784629447.7373135,99209.373942215,0.04991742200218141,0,,,5,-0.1890195906162262,0.18422937393188477,-0.23077882826328278,-0.32346370816230774,-0.03277706727385521,0.23148606717586517,0.5754039287567139,-0.0011281337356194854,-0.00014499832468573004,-0.0011248061200603843,-0.00014448245929088444,-0.0016365982592105865,-0.015272513031959534,-6.160935754451202e-06,-0.09903250634670258,-0.23333221673965454,-0.053955916315317154,-0.223031148314476,-0.6854472160339355,-1.0405998229980469,1.1492434740066528,-0.0006569950492121279,0.0051839700900018215,0.035301778465509415,0.022934673354029655,0.0034196972846984863,0.03619569167494774,-0.030419085174798965,-0.23398363590240479,0.1900009959936142,-0.2403120994567871,-0.40184059739112854,-0.016075506806373596,0.1747504025697708,0.589664876461029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1108875647187233,-0.24433520436286926,-0.0719243511557579,-0.1960289180278778,-0.7219921946525574,-1.1103142499923706,1.1991395950317383,0.9755859375,1.458984375,0.9758126139640808,1.4560546875,-0.002555303508415818,-0.680859386920929,-0.679492175579071,,,,,
14,1784629447.7873693,99209.423998269,0.05005605400947388,0,,,6,-0.1890432983636856,0.1843404471874237,-0.23685334622859955,-0.32370054721832275,-0.03360357880592346,0.23129692673683167,0.5768834352493286,-0.0011152569204568863,-0.00014272541739046574,-0.0011121690040454268,-0.00014224884216673672,-0.001641484908759594,-0.015229949727654457,-5.7504094002069905e-06,-0.10547395050525665,-0.23270264267921448,-0.060760337859392166,-0.20827831327915192,-0.6853707432746887,-1.0601978302001953,1.1399790048599243,-0.0004693410010077059,0.06654911488294601,0.1698341816663742,0.18128089606761932,0.023103458806872368,-0.009349538013339043,-0.09753710776567459,-0.23252642154693604,0.1900009959936142,-0.24348458647727966,-0.4066687226295471,-0.017693929374217987,0.17545612156391144,0.5910407304763794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1108875647187233,-0.2452884316444397,-0.07578261941671371,-0.18583525717258453,-0.719228982925415,-1.1148139238357544,1.193773865699768,0.99755859375,1.4853515625,0.9952769875526428,1.482421875,-0.0013250198680907488,-0.693164050579071,-0.694531261920929,,,,,
15,1784629447.8372784,99209.473907487,0.04990921799617354,0,,,7,-0.18909208476543427,0.18436504900455475,-0.24353726208209991,-0.3237961530685425,-0.033822447061538696,0.23114368319511414,0.5782061815261841,-0.001112440717406571,-0.0001421393099008128,-0.0011093360371887684,-0.0001416605373378843,-0.0016441504703834653,-0.015208542346954346,-5.864804279553937e-06,-0.10804848372936249,-0.23032940924167633,-0.06422358006238937,-0.20414038002490997,-0.6851137280464172,-1.070563793182373,1.1373759508132935,-0.0005345052340999246,0.11782889068126678,0.2693880796432495,0.3228376507759094,0.023474236950278282,-0.05515366047620773,-0.15506373345851898,-0.23544086515903473,0.1900009959936142,-0.2482433170080185,-0.40344998240470886,-0.014457084238529205,0.17580899596214294,0.5901235342025757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10702741146087646,-0.24719490110874176,-0.07964089512825012,-0.18277716636657715,-0.719228982925415,-1.1328125,1.1991395950317383,0.99609375,1.494140625,0.9991698265075684,1.48828125,-0.002145209116861224,-0.697265625,-0.697265625,,,,,
16,1784629447.8874488,99209.52407764,0.05017015300109051,0,,,8,-0.18919211626052856,0.1843438744544983,-0.2533818781375885,-0.3241376280784607,-0.03405081480741501,0.23090092837810516,0.5799790024757385,-0.0011184463510289788,-0.0001428808318451047,-0.0011152271181344986,-0.0001423830253770575,-0.001648465869948268,-0.015179869718849659,-6.466257218562532e-06,-0.10865660756826401,-0.22600464522838593,-0.07141171395778656,-0.20073561370372772,-0.6818478107452393,-1.0874513387680054,1.1334303617477417,-0.0006915793637745082,0.21280911564826965,0.42211708426475525,0.5615485906600952,0.023381495848298073,-0.13825994729995728,-0.25038811564445496,-0.23981250822544098,0.1900009959936142,-0.2530020475387573,-0.4002312421798706,-0.012838661670684814,0.17263323068618774,0.5956268310546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0993070974946022,-0.25005459785461426,-0.08735743165016174,-0.17666096985340118,-0.7247554063796997,-1.1328125,1.1991395950317383,1.01220703125,1.5,1.0017651319503784,1.5,-0.004605776164680719,-0.699999988079071,-0.699999988079071,,,,,
17,1784629447.9372723,99209.573901338,0.0498236979910871,0,,,9,-0.18931280076503754,0.18434318900108337,-0.25720512866973877,-0.3245532810688019,-0.034165117889642715,0.23078985512256622,0.5808055400848389,-0.0011221780441701412,-0.00014334480511024594,-0.0011187564814463258,-0.0001428151736035943,-0.001650925725698471,-0.015163284726440907,-6.642904736509081e-06,-0.10876499116420746,-0.2248583287000656,-0.07498269528150558,-0.19768178462982178,-0.6779673099517822,-1.0964758396148682,1.1293236017227173,-0.0007775634294375777,0.2654832601547241,0.49762919545173645,0.6842923760414124,0.0232769213616848,-0.18046845495700836,-0.29755741357803345,-0.23835529386997223,0.1900009959936142,-0.2561745345592499,-0.4002312421798706,-0.014457084238529205,0.17369182407855988,0.5951682329177856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0993070974946022,-0.25482073426246643,-0.09121570736169815,-0.17258350551128387,-0.7385713458061218,-1.1553107500076294,1.1884082555770874,1.001953125,1.5,1.006955623626709,1.5,0.0007254528463818133,-0.699999988079071,-0.699999988079071,,,,,
18,1784629447.9875681,99209.624196673,0.050295335007831454,1,16,0.07760374799545389,2,-0.1910373866558075,0.18437783420085907,-0.26320797204971313,-0.3246625065803528,-0.03412437066435814,0.23058979213237762,0.5827813744544983,-0.0011266190558671951,-0.00014384162204805762,-0.0011230941163375974,-0.00014329722034744918,-0.0016553112072870135,-0.015135900117456913,-6.877723080833675e-06,-0.10766934603452682,-0.22429610788822174,-0.08117370307445526,-0.19455008208751678,-0.6715189814567566,-1.1117230653762817,1.1234464645385742,-0.0008455958450213075,0.34493932127952576,0.603607177734375,0.8599918484687805,0.0230356827378273,-0.24518689513206482,-0.3630704879760742,-0.23835529386997223,0.1900009959936142,-0.2545882761478424,-0.4002312421798706,-0.007983394898474216,0.17228037118911743,0.5947096347808838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09544694423675537,-0.2605401277542114,-0.07964089512825012,-0.1695254147052765,-0.7385713458061218,-1.1373121738433838,1.1884082555770874,1.0107421875,1.5,1.0121461153030396,1.5,-0.0005048307939432561,-0.699999988079071,-0.699999988079071,1,3,8,0.07741725652565946,2
19,1784629448.0373333,99209.673961755,0.049765082003432326,0,,,3,-0.1924339383840561,0.18442107737064362,-0.2658167779445648,-0.32463985681533813,-0.03404660150408745,0.23039162158966064,0.5844308137893677,-0.0011270410614088178,-0.00014377008483279496,-0.001123508089222014,-0.00014322405331768095,-0.001657791086472571,-0.015119137242436409,-6.8708932303707115e-06,-0.1062050461769104,-0.22431474924087524,-0.08471344411373138,-0.19311381876468658,-0.6687495708465576,-1.1208237409591675,1.1181280612945557,-0.000911669572815299,0.3847917318344116,0.653245210647583,0.9436960816383362,0.022863004356622696,-0.276398241519928,-0.3936196267604828,-0.23544086515903473,0.1900009959936142,-0.26410573720932007,-0.4002312421798706,-0.011220240034162998,0.17051605880260468,0.5914993286132812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10702741146087646,-0.26149338483810425,-0.09507397562265396,-0.16340921819210052,-0.7164658308029175,-1.1598104238510132,1.193773865699768,0.9609375,1.4443359375,0.9706221222877502,1.44140625,0.001545641920529306,-0.672656238079071,-0.6753906011581421,,,,,
20,1784629448.0875254,99209.724154008,0.05019225299474783,0,,,4,-0.19325098395347595,0.18448488414287567,-0.2686227262020111,-0.32464343309402466,-0.033831968903541565,0.23006337881088257,0.5857792496681213,-0.001128785777837038,-0.00014382913650479168,-0.0011249155504629016,-0.0001432281860616058,-0.0016614183550700545,-0.015090878121554852,-6.756603852409171e-06,-0.10428427904844284,-0.22632025182247162,-0.08678845316171646,-0.19063130021095276,-0.6664726734161377,-1.1326398849487305,1.1080234050750732,-0.0009461224544793367,0.4389708936214447,0.7165580987930298,1.050809383392334,0.022415965795516968,-0.3175174295902252,-0.4286147654056549,-0.23544086515903473,0.1900009959936142,-0.2688644826412201,-0.39701250195503235,-0.009601817466318607,0.17263323068618774,0.5928751826286316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1108875647187233,-0.2681660056114197,-0.09507397562265396,-0.16137048602104187,-0.7109394073486328,-1.1598104238510132,1.1884082555770874,0.96533203125,1.447265625,0.9667292833328247,1.44140625,-0.002965398132801056,-0.674023449420929,-0.6767578125,,,,,
21,1784629448.137494,99209.774122613,0.04996860500250477,0,,,5,-0.19335439801216125,0.18455396592617035,-0.26977723836898804,-0.3246189057826996,-0.03348858281970024,0.2297677993774414,0.5862156748771667,-0.0011285871732980013,-0.00014364869275595993,-0.001124733011238277,-0.00014304908108897507,-0.0016641271067783237,-0.015069670975208282,-6.637913429585751e-06,-0.10357451438903809,-0.22882385551929474,-0.08698520809412003,-0.18845690786838531,-0.6621063947677612,-1.1382246017456055,1.1040236949920654,-0.000954139803070575,0.474810928106308,0.7527371048927307,1.1118733882904053,0.02182675153017044,-0.34063416719436646,-0.4463649094104767,-0.23835529386997223,0.1900009959936142,-0.2767956852912903,-0.395403116941452,-0.007983394898474216,0.17192751169204712,0.6020474433898926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1108875647187233,-0.2738853693008423,-0.10279051959514618,-0.14098317921161652,-0.7219921946525574,-1.1688097715377808,1.193773865699768,0.978515625,1.46484375,0.9810031056404114,1.458984375,-0.0017351144924759865,-0.680859386920929,-0.68359375,,,,,
22,1784629448.18764,99209.824268644,0.050146031004260294,0,,,6,-0.19333383440971375,0.18470023572444916,-0.2748827338218689,-0.32453492283821106,-0.03312176093459129,0.2291824370622635,0.5866104960441589,-0.0011207166826352477,-0.00014216965064406395,-0.0011167937191203237,-0.00014155551616568118,-0.0016676920931786299,-0.015035809949040413,-6.26522023594589e-06,-0.10644083470106125,-0.23241297900676727,-0.08884759992361069,-0.1824110448360443,-0.6519224643707275,-1.149739384651184,1.101797103881836,-0.0009128515375778079,0.525734007358551,0.78764808177948,1.1719945669174194,0.021324479952454567,-0.3662854731082916,-0.4635244905948639,-0.23398363590240479,0.1900009959936142,-0.27996817231178284,-0.4002312421798706,-0.006364972796291113,0.17333894968032837,0.601588785648346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11860787868499756,-0.276745080947876,-0.10664878785610199,-0.1272217482328415,-0.7302817702293396,-1.1733094453811646,1.1830426454544067,0.9873046875,1.4736328125,0.9835983514785767,1.4736328125,-9.47362495935522e-05,-0.686328113079071,-0.6904296875,,,,,
23,1784629448.237456,99209.874084843,0.04981619899626821,0,,,7,-0.19333551824092865,0.18478655815124512,-0.28053367137908936,-0.3241713345050812,-0.032833635807037354,0.22900322079658508,0.5877436399459839,-0.0011197193525731564,-0.00014188412751536816,-0.0011158166453242302,-0.00014127227768767625,-0.0016704434528946877,-0.015013860538601875,-6.295676939771511e-06,-0.10928120464086533,-0.23595786094665527,-0.08953076601028442,-0.17759782075881958,-0.6450978517532349,-1.1574758291244507,1.0990947484970093,-0.0009252781746909022,0.5646411180496216,0.8053897023200989,1.2037783861160278,0.020898893475532532,-0.37984293699264526,-0.4721881151199341,-0.23398363590240479,0.1900009959936142,-0.2847268879413605,-0.4002312421798706,-0.011220240034162998,0.17333894968032837,0.59883713722229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13018834590911865,-0.2853241562843323,-0.10279051959514618,-0.10836348682641983,-0.7634400725364685,-1.1688097715377808,1.1401176452636719,0.9697265625,1.482421875,1.0173366069793701,1.4794921875,0.024921031668782234,-0.6890624761581421,-0.693164050579071,,,,,
