iteration,wall_time,loop_time,dt_since_last,new_inference,horizon,inference_latency_s,action_idx,state_left_arm_0,state_left_arm_1,state_left_arm_2,state_left_arm_3,state_left_arm_4,state_left_arm_5,state_left_arm_6,state_left_hand_0,state_left_hand_1,state_left_hand_2,state_left_hand_3,state_left_hand_4,state_left_hand_5,state_left_hand_6,state_right_arm_0,state_right_arm_1,state_right_arm_2,state_right_arm_3,state_right_arm_4,state_right_arm_5,state_right_arm_6,state_right_hand_0,state_right_hand_1,state_right_hand_2,state_right_hand_3,state_right_hand_4,state_right_hand_5,state_right_hand_6,target_left_arm_0,target_left_arm_1,target_left_arm_2,target_left_arm_3,target_left_arm_4,target_left_arm_5,target_left_arm_6,target_left_hand_0,target_left_hand_1,target_left_hand_2,target_left_hand_3,target_left_hand_4,target_left_hand_5,target_left_hand_6,target_right_arm_0,target_right_arm_1,target_right_arm_2,target_right_arm_3,target_right_arm_4,target_right_arm_5,target_right_arm_6,target_right_hand_0,target_right_hand_1,target_right_hand_2,target_right_hand_3,target_right_hand_4,target_right_hand_5,target_right_hand_6,rtc_applied,frozen_steps_used,executed_steps_sent,latency_ema_s,swap_offset
10,1784629183.657164,98945.293792792,0.04999914199288469,1,16,0.077501817009761,2,-0.09836844354867935,0.18432171642780304,-0.17828325927257538,-0.16349637508392334,0.026412473991513252,0.015532435849308968,0.3895525336265564,-0.0021587174851447344,-0.0002976437099277973,-0.0021546990610659122,-0.00029698951402679086,-0.001221381826326251,-0.004721269477158785,-5.041336862632306e-06,0.11627138406038284,-0.19792981445789337,-0.11674994975328445,-0.4901273548603058,0.06321308016777039,0.14005112648010254,-0.04234927147626877,0.0028945477679371834,0.0038035614416003227,0.003743303008377552,0.004998715128749609,-0.0004423798236530274,0.002933634677901864,-0.000589001108892262,-0.13634997606277466,0.1900009959936142,-0.18003486096858978,-0.2586064338684082,0.022766627371311188,-0.020029397681355476,0.413099467754364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0859803557395935,-0.21192532777786255,-0.14523150026798248,-0.574213445186615,0.06828106939792633,0.10459110140800476,-0.03093174658715725,0.0,0.0,0.0,0.0,-0.004605776164680719,0.0,0.0,1,3,8,0.07915903830289607,2
11,1784629183.7071376,98945.343766441,0.049973649001913145,0,,,3,-0.09835728257894516,0.1842488795518875,-0.18293879926204681,-0.16660097241401672,0.02466648630797863,0.020412122830748558,0.3929193913936615,-0.002167596947401762,-0.0002988506748806685,-0.002163826720789075,-0.0002982315781991929,-0.0012279960792511702,-0.0047367331571877,-4.956077646056656e-06,0.1155979260802269,-0.1980043649673462,-0.11666924506425858,-0.48944246768951416,0.06383834034204483,0.14663076400756836,-0.0398993194103241,0.0029447712004184723,0.003787477733567357,0.0037582351360470057,0.0049863215535879135,-0.0004567403520923108,0.002956963377073407,-0.0005797315388917923,-0.13197831809520721,0.1900009959936142,-0.1784486174583435,-0.253778338432312,0.022766627371311188,-0.02285229228436947,0.4140166938304901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07826004177331924,-0.207159161567688,-0.1490897685289383,-0.5905233025550842,0.01716199703514576,0.12033987790346146,-0.004103583283722401,0.0,0.0,0.0,0.0,-9.47362495935522e-05,0.0,0.0,,,,,
12,1784629183.7570734,98945.393702174,0.0499357329972554,0,,,4,-0.09828165918588638,0.18420957028865814,-0.18663720786571503,-0.1682669222354889,0.023211149498820305,0.023585399612784386,0.3954359292984009,-0.0021747814025729895,-0.0002998506824951619,-0.002170942025259137,-0.0002992203808389604,-0.001232829294167459,-0.0047483923844993114,-4.9550171752343886e-06,0.11510677635669708,-0.19809606671333313,-0.11725559830665588,-0.4892786145210266,0.06429646164178848,0.1509672999382019,-0.03864479437470436,0.0029709404334425926,0.0037751225754618645,0.0037650628946721554,0.00496955681592226,-0.0004860305634792894,0.002972963033244014,-0.0005732520949095488,-0.13197831809520721,0.1900009959936142,-0.18320734798908234,-0.25055956840515137,0.019529782235622406,-0.024263741448521614,0.41814419627189636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07439988851547241,-0.20811240375041962,-0.1529480367898941,-0.6068331599235535,0.0019644335843622684,0.12483952939510345,-0.004103583283722401,0.005859375,0.0029296875,0.0,0.0087890625,0.00031535830930806696,-0.0013671874767169356,-0.0027343749534338713,,,,,
13,1784629183.8071394,98945.443768162,0.050065988005371764,0,,,5,-0.09802968800067902,0.1841297745704651,-0.1904940903186798,-0.16956064105033875,0.021891718730330467,0.026262491941452026,0.3984420597553253,-0.0021893351804465055,-0.0003019729920197278,-0.002185209421440959,-0.0003013004898093641,-0.0012392872013151646,-0.004765468183904886,-5.029197836847743e-06,0.11325973272323608,-0.19724473357200623,-0.12045741081237793,-0.49145373702049255,0.05971208214759827,0.15835829079151154,-0.030131744220852852,0.00298616592772305,0.0037580528296530247,0.0037706654984503984,0.004945287015289068,-0.0005335327005013824,0.0029942647088319063,-0.0005645344499498606,-0.13052110373973846,0.1900009959936142,-0.18320734798908234,-0.25055956840515137,0.021148204803466797,-0.02285229228436947,0.42364752292633057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07439988851547241,-0.20620593428611755,-0.16066458821296692,-0.6109106540679932,-0.011851532384753227,0.13158899545669556,0.001262049307115376,0.0029296875,0.0029296875,0.005190492607653141,0.005859375,0.002775925677269697,-0.0013671874767169356,-0.0027343749534338713,,,,,
14,1784629183.8570864,98945.493715325,0.049947163002798334,0,,,6,-0.09720312803983688,0.18408726155757904,-0.19160833954811096,-0.16966091096401215,0.02101104147732258,0.026739975437521935,0.400294691324234,-0.0021995417773723602,-0.00030350263114087284,-0.002195417182520032,-0.00030282861553132534,-0.0012433620868250728,-0.004775441717356443,-5.001440968044335e-06,0.1106949970126152,-0.19597405195236206,-0.12294381111860275,-0.49747011065483093,0.04914318397641182,0.16537028551101685,-0.022137030959129333,0.003000806551426649,0.0037500038743019104,0.003776182886213064,0.004937763325870037,-0.0005448531010188162,0.0030077595729380846,-0.0005611031083390117,-0.13197831809520721,0.1900009959936142,-0.1863798350095749,-0.2473408430814743,0.021148204803466797,-0.02285229228436947,0.4222716987133026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08212020248174667,-0.207159161567688,-0.16066458821296692,-0.6149880886077881,-0.018068717792630196,0.13158899545669556,0.001262049307115376,0.005859375,0.0029296875,0.005190492607653141,0.0087890625,0.002775925677269697,-0.004101562313735485,-0.004101562313735485,,,,,
15,1784629183.907108,98945.543736876,0.05002155099646188,0,,,7,-0.09569612145423889,0.18404817581176758,-0.19415134191513062,-0.1695714145898819,0.01932651177048683,0.027382170781493187,0.40472230315208435,-0.002212689956650138,-0.00030541024170815945,-0.0022085034288465977,-0.0003047265636269003,-0.0012504790211096406,-0.004792186431586742,-4.9569839575269725e-06,0.10576225817203522,-0.19491486251354218,-0.12792982161045074,-0.5137859582901001,0.03033813089132309,0.1738620400428772,-0.01138098631054163,0.0030531033407896757,0.0037498390302062035,0.003806337481364608,0.004957597237080336,-0.0005480835679918528,0.00302602956071496,-0.0005664170603267848,-0.13197831809520721,0.1900009959936142,-0.18796607851982117,-0.24895021319389343,0.014674515463411808,-0.02285229228436947,0.42181307077407837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0859803557395935,-0.20811240375041962,-0.16066458821296692,-0.6149880886077881,-0.007706742733716965,0.13158899545669556,-7.935889152577147e-05,0.005859375,0.0,0.0,0.0029296875,-0.0005048307939432561,0.0,-0.0013671874767169356,,,,,
16,1784629183.9571872,98945.593815698,0.050078821994247846,0,,,8,-0.09501733630895615,0.18401996791362762,-0.19544917345046997,-0.1694432497024536,0.01869875006377697,0.02797076292335987,0.40715140104293823,-0.002220072317868471,-0.00030645562219433486,-0.002215869724750519,-0.00030577045981772244,-0.0012546776561066508,-0.004802360665053129,-4.96698612550972e-06,0.10441506654024124,-0.19460123777389526,-0.1318155825138092,-0.5226615071296692,0.02039368636906147,0.17614741623401642,-0.006712534464895725,0.0030823182314634323,0.003750823438167572,0.0038369344547390938,0.0049681467935442924,-0.0005376607878133655,0.003031284548342228,-0.0005720970802940428,-0.13343553245067596,0.1900009959936142,-0.18955232203006744,-0.25055956840515137,0.014674515463411808,-0.02285229228436947,0.4204372465610504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07826004177331924,-0.207159161567688,-0.16452285647392273,-0.6109106540679932,-0.021522708237171173,0.13833847641944885,-0.008127807639539242,0.0029296875,0.0,0.0,0.0,0.003596114693209529,-0.0013671874767169356,0.0,,,,,
17,1784629184.0074227,98945.644051422,0.05023572400386911,0,,,9,-0.09481242299079895,0.18401460349559784,-0.1966932862997055,-0.16919761896133423,0.01784009300172329,0.028500519692897797,0.4089966416358948,-0.002225578762590885,-0.0003071752144023776,-0.0022216751240193844,-0.0003065381315536797,-0.0012595296138897538,-0.00481323292478919,-4.9150762606586795e-06,0.10476741194725037,-0.19452176988124847,-0.13503442704677582,-0.5297738909721375,0.011937095783650875,0.17732226848602295,-0.003335106186568737,0.0031176735647022724,0.003749739145860076,0.003867198247462511,0.004983323160558939,-0.0005281998892314732,0.00303365639410913,-0.0005804045940749347,-0.12760666012763977,0.1900009959936142,-0.1847935914993286,-0.253778338432312,0.016292937099933624,-0.02567518875002861,0.4186027944087982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09370066970586777,-0.21097208559513092,-0.14523150026798248,-0.6231430172920227,-0.009088339284062386,0.12483952939510345,-0.01081062387675047,0.0029296875,0.0,0.0,0.0,0.001955736428499222,0.0,-0.0027343749534338713,,,,,
18,1784629184.0571938,98945.693822384,0.04977096199581865,1,16,0.07830968100461178,2,-0.09475597739219666,0.18401411175727844,-0.19850501418113708,-0.16900084912776947,0.01539944764226675,0.028883572667837143,0.4102410078048706,-0.0022330707870423794,-0.000308169488562271,-0.002229471690952778,-0.0003075798158533871,-0.0012660063803195953,-0.004826065618544817,-4.752260792884044e-06,0.10624334961175919,-0.1944682002067566,-0.13703782856464386,-0.5330074429512024,0.0060441093519330025,0.17923839390277863,-0.0013731059152632952,0.0031676816288381815,0.003737064776942134,0.003889751387760043,0.0049801417626440525,-0.000531835772562772,0.0030540628358721733,-0.0005798079073429108,-0.12906387448310852,0.1900009959936142,-0.18955232203006744,-0.253778338432312,0.013056093826889992,-0.02567518875002861,0.4158511459827423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0859803557395935,-0.21097208559513092,-0.14523150026798248,-0.6231430172920227,-0.006325146183371544,0.13158899545669556,-0.018859073519706726,0.0087890625,0.0,0.0,0.0029296875,0.002775925677269697,0.0,-0.0013671874767169356,1,3,8,0.07890423111341077,2
19,1784629184.1072378,98945.743866493,0.0500441089970991,0,,,3,-0.0945049598813057,0.1839841604232788,-0.1999388337135315,-0.16902950406074524,0.01393144205212593,0.02914544753730297,0.4105580151081085,-0.0022459691390395164,-0.00031006147037260234,-0.002241929294541478,-0.00030940427677705884,-0.0012722322717308998,-0.004839892499148846,-4.772609827341512e-06,0.10816715657711029,-0.19450433552265167,-0.13754476606845856,-0.5335817933082581,0.0009492216049693525,0.18206939101219177,-0.0013216766528785229,0.003203641390427947,0.003721243469044566,0.003905623685568571,0.004958637990057468,-0.0005144909373484552,0.003068893915042281,-0.0005764343659393489,-0.12469222396612167,0.1900009959936142,-0.18162110447883606,-0.24895021319389343,0.014674515463411808,-0.014383605681359768,0.4176855683326721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06667958199977875,-0.21192532777786255,-0.14523150026798248,-0.6149880886077881,-0.004943549633026123,0.14733777940273285,0.018029650673270226,0.0029296875,0.0,0.005190492607653141,0.005859375,0.00031535830930806696,-0.004101562313735485,-0.0013671874767169356,,,,,
20,1784629184.157115,98945.793743569,0.04987707600230351,0,,,4,-0.09325152635574341,0.18399178981781006,-0.20006103813648224,-0.16918525099754333,0.013148422352969646,0.02921602688729763,0.41070428490638733,-0.002252515871077776,-0.0003109872923232615,-0.002248422708362341,-0.0003103198832832277,-0.0012766777072101831,-0.004848842974752188,-4.6946956899773795e-06,0.11255881935358047,-0.1947629302740097,-0.13499756157398224,-0.5357856750488281,0.00032760881003923714,0.1823326200246811,-0.001579009578563273,0.0032328099478036165,0.003709480632096529,0.0039153145626187325,0.004944880958646536,-0.0005068618920631707,0.0030850113835185766,-0.0005791198345832527,-0.12614944577217102,0.1900009959936142,-0.18162110447883606,-0.2521689534187317,0.016292937099933624,-0.008737814612686634,0.42181307077407837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05123895779252052,-0.21287855505943298,-0.1529480367898941,-0.619065523147583,0.007490820251405239,0.14958760142326355,0.014676131308078766,0.0087890625,0.0087890625,0.005190492607653141,0.01171875,0.003186020301654935,-0.004101562313735485,-0.004101562313735485,,,,,
