iteration,wall_time,loop_time,dt_since_last,new_inference,horizon,inference_latency_s,action_idx,state_left_arm_0,state_left_arm_1,state_left_arm_2,state_left_arm_3,state_left_arm_4,state_left_arm_5,state_left_arm_6,state_left_hand_0,state_left_hand_1,state_left_hand_2,state_left_hand_3,state_left_hand_4,state_left_hand_5,state_left_hand_6,state_right_arm_0,state_right_arm_1,state_right_arm_2,state_right_arm_3,state_right_arm_4,state_right_arm_5,state_right_arm_6,state_right_hand_0,state_right_hand_1,state_right_hand_2,state_right_hand_3,state_right_hand_4,state_right_hand_5,state_right_hand_6,target_left_arm_0,target_left_arm_1,target_left_arm_2,target_left_arm_3,target_left_arm_4,target_left_arm_5,target_left_arm_6,target_left_hand_0,target_left_hand_1,target_left_hand_2,target_left_hand_3,target_left_hand_4,target_left_hand_5,target_left_hand_6,target_right_arm_0,target_right_arm_1,target_right_arm_2,target_right_arm_3,target_right_arm_4,target_right_arm_5,target_right_arm_6,target_right_hand_0,target_right_hand_1,target_right_hand_2,target_right_hand_3,target_right_hand_4,target_right_hand_5,target_right_hand_6
0,1783752095.311407,433195.947830,0.000000,1,16,0.083561,0,0.04136127233505249,0.18651053309440613,0.11256462335586548,-0.1392916887998581,-0.10564131289720535,-0.04138116538524628,0.07079891115427017,-0.0024560480378568172,-0.0003466301423031837,-0.0024560480378568172,-0.0003466301423031837,-0.001834136201068759,-0.0036010590847581625,-2.3260622583620716e-06,0.1600969433784485,-0.21273228526115417,-0.05041518807411194,-0.34685519337654114,0.20959128439426422,-0.04352698102593422,-0.06351765990257263,0.00044884844101034105,2.8212076358613558e-05,0.00044884844101034105,2.8212076358613558e-05,-0.0007514874450862408,0.0062568639405071735,4.146937044424703e-06,0.0028144295793026686,0.19388574361801147,0.1736973524093628,-0.2232002466917038,-0.18115457892417908,-0.11318495124578476,0.035203564912080765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1593233048915863,-0.22431734204292297,-0.08735743165016174,-0.40703755617141724,0.16775602102279663,-0.1338903307914734,-0.10739201307296753,0.0,0.0087890625,0.0,0.0,0.00113554741255939,0.0,-0.0027343749534338713
1,1783752095.312057,433195.948555,0.000725,0,,,1,0.04136127606034279,0.18651053309440613,0.11256462335586548,-0.1392916887998581,-0.10564131289720535,-0.04138116538524628,0.07079891115427017,-0.0024560480378568172,-0.00034663017140701413,-0.0024560480378568172,-0.00034663017140701413,-0.001834136201068759,-0.0036010590847581625,-2.326062940483098e-06,0.1600969433784485,-0.21273228526115417,-0.05041518807411194,-0.34685519337654114,0.20959128439426422,-0.04352697730064392,-0.06351765990257263,0.0004488484119065106,2.8212070901645347e-05,0.0004488484119065106,2.8212070901645347e-05,-0.0007514874450862408,0.0062568639405071735,4.146937953919405e-06,0.0050002578645944595,0.19582810997962952,0.16735237836837769,-0.2232002466917038,-0.18358220160007477,-0.11318495124578476,0.035203564912080765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15546314418315887,-0.2224108725786209,-0.08735743165016174,-0.4009213447570801,0.15394006669521332,-0.129390686750412,-0.09934356063604355,0.0087890625,0.005859375,0.0,0.0,0.005236492957919836,-0.004101562313735485,-0.0027343749534338713
2,1783752095.327921,433195.964384,0.015829,0,,,2,0.04136127606034279,0.18651053309440613,0.11256462335586548,-0.1392916887998581,-0.10564131289720535,-0.04138116538524628,0.07079891115427017,-0.0024560480378568172,-0.00034663017140701413,-0.0024560480378568172,-0.00034663017140701413,-0.001834136201068759,-0.0036010590847581625,-2.326062940483098e-06,0.1600969433784485,-0.21273228526115417,-0.05041518807411194,-0.34685519337654114,0.20959128439426422,-0.04352697730064392,-0.06351765990257263,0.0004488484119065106,2.8212070901645347e-05,0.0004488484119065106,2.8212070901645347e-05,-0.0007514874450862408,0.0062568639405071735,4.146937953919405e-06,0.00354303908534348,0.19679929316043854,0.16735237836837769,-0.2232002466917038,-0.18155917525291443,-0.11318495124578476,0.035203564912080765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15546314418315887,-0.22336409986019135,-0.08349916338920593,-0.40703755617141724,0.16084805130958557,-0.1338903307914734,-0.11275764554738998,0.0,0.0,0.005190492607653141,0.0,0.004416303709149361,0.0,0.0
3,1783752095.377888,433196.014367,0.049984,0,,,3,0.04136127233505249,0.18651053309440613,0.11256462335586548,-0.1392916887998581,-0.10564131289720535,-0.04138116538524628,0.07079891115427017,-0.0024560480378568172,-0.00034663017140701413,-0.0024560480378568172,-0.00034663017140701413,-0.001834136201068759,-0.0036010590847581625,-2.326062485735747e-06,0.1600969433784485,-0.21273228526115417,-0.05041518807411194,-0.34685519337654114,0.20959128439426422,-0.04352698102593422,-0.06351765990257263,0.00044884838280268013,2.8212069082655944e-05,0.00044884838280268013,2.8212069082655944e-05,-0.0007514874450862408,0.0062568639405071735,4.146937499172054e-06,0.006457476876676083,0.19388574361801147,0.16695581376552582,-0.2232002466917038,-0.18762825429439545,-0.11318495124578476,0.035203564912080765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16704361140727997,-0.23003672063350677,-0.07964089512825012,-0.4009213447570801,0.17880879342556,-0.14063981175422668,-0.0939779281616211,0.005859375,0.0029296875,0.0025952463038265705,0.0,0.00851724948734045,0.0,0.0
4,1783752095.427945,433196.064409,0.050041,0,,,4,0.04059385135769844,0.1850673407316208,0.1170368492603302,-0.13923919200897217,-0.11520621925592422,-0.04155876114964485,0.06479532271623611,-0.002463204087689519,-0.00034772977232933044,-0.002468842314556241,-0.00034859785228036344,-0.0018348960438743234,-0.0036034295335412025,-2.537197360652499e-06,0.16267547011375427,-0.21261246502399445,-0.05047591030597687,-0.34553998708724976,0.20450711250305176,-0.04797997698187828,-0.06890305131673813,0.00046507749357260764,3.098307934124023e-05,0.0004691138456109911,3.0510691431118175e-05,-0.0007416114094667137,0.00625589257106185,4.127126430830685e-06,0.006457476876676083,0.19777047634124756,0.16497302055358887,-0.2232002466917038,-0.18196378648281097,-0.11318495124578476,0.035203564912080765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1477428376674652,-0.2281302660703659,-0.07578261941671371,-0.40703755617141724,0.16222964227199554,-0.15413875877857208,-0.09129511564970016,0.0,0.0,0.0,0.0,0.001545641920529306,0.0,0.0
5,1783752095.477787,433196.114282,0.049873,0,,,5,0.038305316120386124,0.18275126814842224,0.13233408331871033,-0.13916461169719696,-0.13809171319007874,-0.043351154774427414,0.0533294640481472,-0.002475622110068798,-0.0003497775469440967,-0.00248179049231112,-0.0003507369547151029,-0.0018352261977270246,-0.003608635626733303,-2.7584258077695267e-06,0.1716456562280655,-0.2122184783220291,-0.05259637162089348,-0.33815935254096985,0.19329777359962463,-0.05896390601992607,-0.08119760453701019,0.00048457429511472583,3.589676634874195e-05,0.0005071013001725078,3.281739554950036e-05,-0.0007011134293861687,0.006250112317502499,3.763854238059139e-06,0.006457476876676083,0.19679929316043854,0.16259364783763885,-0.2232002466917038,-0.18358220160007477,-0.11318495124578476,0.035203564912080765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16704361140727997,-0.22622379660606384,-0.08735743165016174,-0.4009213447570801,0.1594664454460144,-0.15526366233825684,-0.09934356063604355,0.0,0.0,0.0,0.0,0.002775925677269697,0.0,-0.0027343749534338713
6,1783752095.527946,433196.164399,0.050118,0,,,6,0.03794196993112564,0.182224303483963,0.14171551167964935,-0.13924568891525269,-0.1506596803665161,-0.04536964371800423,0.04926488921046257,-0.0024652269203215837,-0.00034817116102203727,-0.0024689582642167807,-0.00034875256824307144,-0.001834757742471993,-0.0036074670497328043,-2.501364633644698e-06,0.1791323721408844,-0.21313798427581787,-0.054256971925497055,-0.33042657375335693,0.1905222237110138,-0.06540129333734512,-0.08427662402391434,0.0004944306565448642,4.32376291428227e-05,0.0005113905062898993,3.1681211112299934e-05,-0.0006550268153659999,0.00624769926071167,3.7530314784817165e-06,0.006457476876676083,0.19777047634124756,0.16021429002285004,-0.2232002466917038,-0.18439140915870667,-0.11318495124578476,0.035203564912080765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1477428376674652,-0.2252705693244934,-0.0719243511557579,-0.39276644587516785,0.16775602102279663,-0.14626435935497284,-0.1047092005610466,0.005859375,0.005859375,0.0,0.0,0.0023658310528844595,-0.0027343749534338713,-0.0027343749534338713
7,1783752095.577836,433196.214318,0.049918,0,,,7,0.03783353045582771,0.1822742074728012,0.14646627008914948,-0.1392984539270401,-0.16007830202579498,-0.04686015844345093,0.04634696617722511,-0.0024371922481805086,-0.0003437128907535225,-0.0024390132166445255,-0.0003439935971982777,-0.0018343558767810464,-0.003603246295824647,-2.138904619641835e-06,0.1803421676158905,-0.21334221959114075,-0.054674189537763596,-0.32271555066108704,0.18375560641288757,-0.07208669185638428,-0.08618668466806412,0.0004886460956186056,4.4041862565791234e-05,0.0005032721674069762,2.9940791137050837e-05,-0.0006386215682141483,0.006252456922084093,2.94267806566495e-06,0.007914695888757706,0.19777047634124756,0.1554555594921112,-0.2232002466917038,-0.18115457892417908,-0.11318495124578476,0.035203564912080765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14002253115177155,-0.2281302660703659,-0.05263299494981766,-0.39684388041496277,0.16499283909797668,-0.14513945579528809,-0.1047092005610466,0.0,0.0,0.0,0.0,0.00113554741255939,0.0,0.0
8,1783752095.627789,433196.264282,0.049964,0,,,8,0.0378040112555027,0.1822138875722885,0.14649732410907745,-0.13929931819438934,-0.16447462141513824,-0.04718567430973053,0.04424208030104637,-0.0024265539832413197,-0.0003420596185605973,-0.002428091363981366,-0.00034229637822136283,-0.0018343378324061632,-0.00360489240847528,-2.3502338990510907e-06,0.1821543425321579,-0.2132522165775299,-0.05540082976222038,-0.32161945104599,0.1799934059381485,-0.0772704929113388,-0.08821229636669159,0.0004966112901456654,4.7134726628428325e-05,0.0005098125548101962,3.102195478277281e-05,-0.000628564041107893,0.006251081358641386,-2.8822446438425686e-06,0.007914695888757706,0.19777047634124756,0.15783491730690002,-0.2232002466917038,-0.18317760527133942,-0.11318495124578476,0.035203564912080765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1477428376674652,-0.22908349335193634,-0.060349538922309875,-0.4029600918292999,0.16775602102279663,-0.1361401528120041,-0.08861229568719864,0.0,0.0,0.0,0.0,0.0007254528463818133,0.0,0.0
9,1783752095.677768,433196.314247,0.049965,0,,,9,0.03776957839727402,0.18217900395393372,0.1462748497724533,-0.13927707076072693,-0.16819728910923004,-0.047538843005895615,0.04243730381131172,-0.0024126290809363127,-0.0003399047418497503,-0.0024133063852787018,-0.0003400102141313255,-0.0018343465635553002,-0.00360677856951952,-2.473518406986841e-06,0.17683158814907074,-0.2131577432155609,-0.05414886772632599,-0.3168015778064728,0.1786743849515915,-0.07905872166156769,-0.09298502653837204,0.0005135012906976044,6.848698831163347e-05,0.0005062961718067527,3.0411367333726957e-05,-0.0006182836950756609,0.006246846169233322,-9.74919294094434e-06,0.011557742953300476,0.19291454553604126,0.15783491730690002,-0.2232002466917038,-0.1771085113286972,-0.11318495124578476,0.035203564912080765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14002253115177155,-0.22908349335193634,-0.04491645470261574,-0.4029600918292999,0.17880879342556,-0.15413875877857208,-0.10873342305421829,0.0,0.0,0.0,0.0,0.001955736428499222,0.0,0.0
