iteration,wall_time,loop_time,dt_since_last,new_inference,horizon,inference_latency_s,action_idx,state_left_arm_0,state_left_arm_1,state_left_arm_2,state_left_arm_3,state_left_arm_4,state_left_arm_5,state_left_arm_6,state_left_hand_0,state_left_hand_1,state_left_hand_2,state_left_hand_3,state_left_hand_4,state_left_hand_5,state_left_hand_6,state_right_arm_0,state_right_arm_1,state_right_arm_2,state_right_arm_3,state_right_arm_4,state_right_arm_5,state_right_arm_6,state_right_hand_0,state_right_hand_1,state_right_hand_2,state_right_hand_3,state_right_hand_4,state_right_hand_5,state_right_hand_6,target_left_arm_0,target_left_arm_1,target_left_arm_2,target_left_arm_3,target_left_arm_4,target_left_arm_5,target_left_arm_6,target_left_hand_0,target_left_hand_1,target_left_hand_2,target_left_hand_3,target_left_hand_4,target_left_hand_5,target_left_hand_6,target_right_arm_0,target_right_arm_1,target_right_arm_2,target_right_arm_3,target_right_arm_4,target_right_arm_5,target_right_arm_6,target_right_hand_0,target_right_hand_1,target_right_hand_2,target_right_hand_3,target_right_hand_4,target_right_hand_5,target_right_hand_6
0,1783686029.924955,367130.561377,0.000000,1,16,0.078946,0,0.01665809378027916,0.19528742134571075,0.06931737065315247,-0.15214738249778748,-0.21305063366889954,0.015365643426775932,0.09305273741483688,4.6277591536636464e-06,7.714974685768539e-07,4.628369424608536e-06,7.714941148151411e-07,-0.0012994168791919947,-0.001200860715471208,-1.638691287553229e-06,0.14933209121227264,-0.20867706835269928,0.012213801965117455,-0.16869068145751953,0.18863652646541595,-0.05271504819393158,-0.024948053061962128,-5.206928472034633e-05,-1.8272101442562416e-05,0.0005294398870319128,7.832662959117442e-05,-0.004115774296224117,0.03534897044301033,2.8839852461715054e-07,-0.013943587429821491,0.20553995668888092,0.07891932874917984,-0.2232002466917038,-0.2461443394422531,-0.05954993516206741,0.06822359561920166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07826004177331924,-0.22336409986019135,-0.0294833704829216,-0.3581080138683319,0.1926247626543045,-0.07651979476213455,-0.12751314043998718,0.0,0.0,0.0,0.0,0.002775925677269697,0.0,0.0
1,1783686029.925207,367130.561731,0.000355,0,,,1,0.01665801741182804,0.19528703391551971,0.0693163201212883,-0.15214760601520538,-0.2130507081747055,0.015365646220743656,0.0930524691939354,4.626575446309289e-06,7.713177865298348e-07,4.627187536243582e-06,7.713147169852164e-07,-0.0013047828106209636,-0.0012076214188709855,-1.6388253243349027e-06,0.1493304967880249,-0.20867688953876495,0.012218012474477291,-0.16869217157363892,0.1886368691921234,-0.05271569639444351,-0.02494359016418457,-5.190422962186858e-05,-1.8224864106741734e-05,0.0005319996271282434,7.871003617765382e-05,-0.004138047341257334,0.03515566512942314,2.89132003672421e-07,-0.013943587429821491,0.20165522396564484,0.07009585201740265,-0.2232002466917038,-0.2398223727941513,-0.06378427892923355,0.06822359561920166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0975608229637146,-0.2252705693244934,-0.0294833704829216,-0.33772069215774536,0.18433518707752228,-0.0708952322602272,-0.1342201828956604,0.0,0.0,0.0,0.0,0.00031535830930806696,0.0,0.0
2,1783686029.946028,367130.582496,0.020765,0,,,2,0.016657959669828415,0.19528675079345703,0.06931557506322861,-0.15214776992797852,-0.2130507528781891,0.015365648083388805,0.09305227547883987,4.625769179256167e-06,7.711955731792841e-07,4.626378085959004e-06,7.711920488873147e-07,-0.0013086493127048016,-0.001212515402585268,-1.6389242318837205e-06,0.14932936429977417,-0.2086767554283142,0.012221087701618671,-0.16869322955608368,0.1886371225118637,-0.052716147154569626,-0.02494032122194767,-5.1786388212349266e-05,-1.8190821720054373e-05,0.0005338511546142399,7.89873520261608e-05,-0.004154070280492306,0.03501575440168381,2.8965669685021567e-07,-0.013943587429821491,0.20359759032726288,0.06662594527006149,-0.2232002466917038,-0.2337532937526703,-0.06660717725753784,0.07556138187646866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0975608229637146,-0.2252705693244934,-0.0294833704829216,-0.3254883289337158,0.17604561150074005,-0.059646110981702805,-0.13287876546382904,0.0,0.0,0.0,0.0,0.003596114693209529,0.0,0.0
3,1783686029.996036,367130.632512,0.050016,0,,,3,0.01666431874036789,0.1938508152961731,0.06779018044471741,-0.1502130925655365,-0.21712440252304077,0.011157536879181862,0.08932612836360931,1.0561308954493143e-05,1.7421516531612724e-06,9.883599886961747e-06,1.6393782971135806e-06,-0.0013141169911250472,-0.0012140795588493347,-1.2511460454334156e-06,0.1448550522327423,-0.20879627764225006,0.010718042962253094,-0.19228987395763397,0.18837565183639526,-0.0342361219227314,-0.05207398906350136,-1.4913006452843547e-05,-8.426233762293123e-06,0.0005641003954224288,8.423130202572793e-05,-0.0041584437713027,0.034832607954740524,1.9607361991802463e-06,-0.011029149405658245,0.20553995668888092,0.05710848420858383,-0.2232002466917038,-0.23284293711185455,-0.06378427892923355,0.08289916068315506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09370066970586777,-0.22145764529705048,-0.02562509849667549,-0.32956579327583313,0.1926247626543045,-0.0776447057723999,-0.1194646880030632,0.0,0.0,0.0,0.0,0.003596114693209529,0.0,0.0
4,1783686030.045974,367130.682453,0.049941,0,,,4,0.016770532354712486,0.19295774400234222,0.06253303587436676,-0.14705801010131836,-0.21991370618343353,0.007824504747986794,0.08721880614757538,1.208511912409449e-05,1.9756375877477694e-06,1.1821965927083511e-05,1.9379322111490183e-06,-0.001317254500463605,-0.001216714852489531,-1.2615764717338607e-06,0.13640746474266052,-0.20905613899230957,0.005325658712536097,-0.21368741989135742,0.18796400725841522,-0.02468322589993477,-0.0735103189945221,-6.066211426514201e-06,-4.9319628487864975e-06,0.0005679636378772557,8.473577327094972e-05,-0.004133323673158884,0.034719083458185196,1.8471470184522332e-06,-0.004471664782613516,0.20359759032726288,0.054729122668504715,-0.2232002466917038,-0.2297072410583496,-0.06801862269639969,0.08106471598148346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09370066970586777,-0.2252705693244934,-0.014050286263227463,-0.32344958186149597,0.18157199025154114,-0.0663955882191658,-0.12617172300815582,0.0,0.0,0.0,0.0,0.007697060238569975,0.0,0.0
5,1783686030.095999,367130.732479,0.050026,0,,,5,0.01863912120461464,0.19274887442588806,0.050894249230623245,-0.1446618139743805,-0.22169235348701477,0.005191821604967117,0.08665315061807632,9.638703886594158e-06,1.5654662774977623e-06,9.49685818341095e-06,1.5444328482772107e-06,-0.0013225143775343895,-0.0012212120927870274,-1.327137510998e-06,0.1238580271601677,-0.20959827303886414,-0.0021163022611290216,-0.23576153814792633,0.18799428641796112,-0.02258232794702053,-0.09330351650714874,-8.297385647892952e-06,-3.3563869692443404e-06,0.0005507515161298215,8.173639798769727e-05,-0.004070349503308535,0.03452381491661072,6.400732672773302e-07,-0.012486368417739868,0.20359759032726288,0.06147065386176109,-0.2232002466917038,-0.23173026740550995,-0.062372833490371704,0.07923027127981186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10142097622156143,-0.2252705693244934,-0.014050286263227463,-0.3275270462036133,0.16775602102279663,-0.0663955882191658,-0.1342201828956604,0.0,0.0,0.0,0.0,0.006056682206690311,0.0,0.0
6,1783686030.146014,367130.782489,0.050011,0,,,6,0.02129136398434639,0.19212956726551056,0.044115498661994934,-0.14429715275764465,-0.22233639657497406,0.0033654426224529743,0.08617047965526581,4.651274593925336e-06,7.499275511690939e-07,4.384881322039291e-06,7.098078640410677e-07,-0.0013263184810057282,-0.0012262543896213174,-1.5068093262016191e-06,0.11904896050691605,-0.21054483950138092,-0.002171147847548127,-0.24389684200286865,0.18779075145721436,-0.022490154951810837,-0.10235128551721573,-6.080221282900311e-06,-2.2166377675603144e-06,0.0005439450033009052,8.053374040173367e-05,-0.004002165514975786,0.03438492491841316,3.7614918824147026e-07,-0.013943587429821491,0.20359759032726288,0.05274631828069687,-0.2232002466917038,-0.22808881103992462,-0.06660717725753784,0.09023694694042206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08984050899744034,-0.22336409986019135,-0.014050286263227463,-0.3173334002494812,0.18709838390350342,-0.0708952322602272,-0.11141623556613922,0.0,0.0,0.0,0.0,0.0023658310528844595,0.0,0.0
7,1783686030.196148,367130.832516,0.050027,0,,,7,0.021661046892404556,0.1912355124950409,0.04189996048808098,-0.14373525977134705,-0.2231876701116562,0.0028246184810996056,0.08512389659881592,-2.7128285182698164e-06,-4.230111869674147e-07,-2.1215321339695947e-06,-3.3573593327673734e-07,-0.0013316534459590912,-0.0012394469231367111,-1.9764352146012243e-06,0.11907381564378738,-0.21106483042240143,-0.0007259210688062012,-0.2470402717590332,0.18567326664924622,-0.021399814635515213,-0.11146939545869827,-3.41566533279547e-07,-8.500076660311606e-07,0.000544763810466975,8.052915654843673e-05,-0.003914414439350367,0.034201592206954956,6.503278200398199e-07,-0.013214978389441967,0.20359759032726288,0.05393600091338158,-0.2232002466917038,-0.22566118836402893,-0.06801862269639969,0.07739582657814026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0975608229637146,-0.2281302660703659,-0.02176682837307453,-0.3254883289337158,0.17880879342556,-0.0798945352435112,-0.11812327802181244,0.0,0.0,0.0,0.0,0.003596114693209529,0.0,-0.0013671874767169356
8,1783686030.245967,367130.882435,0.049919,0,,,8,0.0211894903331995,0.1911812424659729,0.041609618812799454,-0.14336755871772766,-0.22362445294857025,0.0020893451292067766,0.08532314747571945,2.3199991119327024e-06,3.9078651070667547e-07,2.7199766918784007e-06,4.4422719724934723e-07,-0.0013353923568502069,-0.0012441561557352543,-1.8339525240662624e-06,0.11896687746047974,-0.21111074090003967,-0.00017131339700426906,-0.2452646940946579,0.18555882573127747,-0.020109524950385094,-0.11231297254562378,5.541821224142041e-07,-5.120433570482419e-07,0.0005433044279925525,8.014371996978298e-05,-0.0038746646605432034,0.034075599163770676,1.0447053000461892e-06,-0.01030054036527872,0.20359759032726288,0.049970392137765884,-0.2232002466917038,-0.22606578469276428,-0.06660717725753784,0.08656805753707886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07439988851547241,-0.2224108725786209,-0.0024754733312875032,-0.3132559359073639,0.1732824146747589,-0.0731450617313385,-0.14361003041267395,0.0,0.0,0.0,0.0,0.004416303709149361,0.0,0.0
9,1783686030.295955,367130.932406,0.049971,0,,,9,0.020786171779036522,0.19113536179065704,0.04103967174887657,-0.1430530995130539,-0.22399015724658966,0.0001986027928069234,0.08515430241823196,5.308648269419791e-06,8.663351991344825e-07,5.541947302845074e-06,8.987820478978392e-07,-0.0013407575897872448,-0.0012503900798037648,-1.6859535207913723e-06,0.11915542930364609,-0.2117229849100113,0.0005373333697207272,-0.2429676353931427,0.185268834233284,-0.01959240809082985,-0.11415933817625046,9.144945579464547e-06,7.701340223320585e-07,0.0005485578440129757,8.091513154795393e-05,-0.0038168951869010925,0.03389156609773636,-1.0519601119085564e-06,-0.011757759377360344,0.20359759032726288,0.05076351389288902,-0.2232002466917038,-0.22879686951637268,-0.06378427892923355,0.08840250223875046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0975608229637146,-0.22431734204292297,0.0013827976072207093,-0.3173334002494812,0.18157199025154114,-0.0933934822678566,-0.12617172300815582,0.0,0.0,0.0,0.0,0.004416303709149361,0.0,0.0
10,1783686030.346012,367130.982457,0.050051,0,,,10,0.020841429010033607,0.19114883244037628,0.040326472371816635,-0.14288555085659027,-0.2241765409708023,-0.0003332671185489744,0.08527269214391708,7.670025297557004e-06,1.2421518249539076e-06,7.790015843056608e-06,1.259568762179697e-06,-0.0013438279274851084,-0.001253301277756691,-1.5770270920256735e-06,0.11454290896654129,-0.2117413729429245,0.0037588062696158886,-0.23895980417728424,0.18482893705368042,-0.01916603557765484,-0.12039696425199509,4.824493771593552e-06,-4.901614669705623e-09,0.0005430104210972786,7.995893247425556e-05,-0.003777527716010809,0.03378874808549881,3.6143381976216915e-07,-0.01030054036527872,0.20165522396564484,0.04362541809678078,-0.2232002466917038,-0.22141282260417938,-0.0651957243680954,0.09023694694042206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08212020248174667,-0.22336409986019135,-0.010192015208303928,-0.3051010072231293,0.17604561150074005,-0.0663955882191658,-0.12080609798431396,0.0,0.0,0.0,0.0,-0.002965398132801056,0.0,0.0
11,1783686030.396038,367131.032490,0.050033,0,,,11,0.020832151174545288,0.19108225405216217,0.03771703690290451,-0.14264677464962006,-0.22455868124961853,-0.000584950321353972,0.08559031784534454,6.3686302382848226e-06,1.0259750524710398e-06,6.424148978112498e-06,1.0341988172513084e-06,-0.0013486742973327637,-0.0012602253118529916,-1.6732935819163686e-06,0.11472754925489426,-0.21171638369560242,0.010624845512211323,-0.23748533427715302,0.1845414936542511,-0.02140708640217781,-0.12300386279821396,2.860149379557697e-07,-2.3370179746962094e-07,0.0005343382945284247,7.836610893718898e-05,-0.0037195428740233183,0.0336056612432003,4.882196549260698e-07,-0.009571931324899197,0.20359759032726288,0.0420391783118248,-0.2232002466917038,-0.21938979625701904,-0.0651957243680954,0.09207139164209366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07826004177331924,-0.2224108725786209,-0.010192015208303928,-0.31937211751937866,0.17051921784877777,-0.0663955882191658,-0.12885454297065735,0.0,0.0,0.0,0.0,-0.0009149253601208329,0.0,0.0
12,1783686030.446207,367131.082577,0.050087,0,,,12,0.02087218128144741,0.19099026918411255,0.03560623526573181,-0.14247043430805206,-0.22454607486724854,-0.0007747776689939201,0.08627903461456299,8.295544830616564e-06,1.3395207361099892e-06,8.325431736011524e-06,1.3443833495330182e-06,-0.0013521285727620125,-0.0012640331406146288,-1.5932313317534863e-06,0.11368202418088913,-0.21155211329460144,0.012482739984989166,-0.2342434823513031,0.1842300444841385,-0.01956137828528881,-0.12257588654756546,1.6381649402319454e-05,2.2533733954333e-06,0.0005473915953189135,8.03797593107447e-05,-0.0037160010542720556,0.03348996490240097,1.6795471537989215e-06,-0.009571931324899197,0.20165522396564484,0.042634017765522,-0.2232002466917038,-0.22161512076854706,-0.05672704055905342,0.09390584379434586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07439988851547241,-0.22431734204292297,-0.02562509849667549,-0.30102354288101196,0.16775602102279663,-0.0798945352435112,-0.13153736293315887,0.0029296875,0.0,0.0,0.005859375,0.00031535830930806696,0.0,0.0
13,1783686030.496095,367131.132593,0.050016,0,,,13,0.02099243365228176,0.19092059135437012,0.0317147932946682,-0.14225482940673828,-0.22428904473781586,-0.0009675233159214258,0.0872918963432312,7.921139513200615e-06,1.2785575336238253e-06,7.9643259596196e-06,1.2857597084803274e-06,-0.0013568575959652662,-0.0012702763779088855,-1.6221672467509052e-06,0.11026977747678757,-0.21139945089817047,0.01221971120685339,-0.2319594770669937,0.1833995133638382,-0.015023226849734783,-0.12278623133897781,2.501186463632621e-05,3.2808291052788263e-06,0.0005518625257536769,8.370832802029327e-05,-0.0037169461138546467,0.03332309424877167,1.9774029169639107e-06,-0.009571931324899197,0.20359759032726288,0.03569420427083969,-0.2232002466917038,-0.22080591320991516,-0.062372833490371704,0.09757473319768906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07439988851547241,-0.22622379660606384,0.0013827976072207093,-0.3051010072231293,0.19538795948028564,-0.04614716023206711,-0.1382444053888321,0.0,0.0,0.0,0.0,0.007697060238569975,0.0,0.0
