iteration,wall_time,loop_time,dt_since_last,new_inference,horizon,inference_latency_s,action_idx,state_left_arm_0,state_left_arm_1,state_left_arm_2,state_left_arm_3,state_left_arm_4,state_left_arm_5,state_left_arm_6,state_left_hand_0,state_left_hand_1,state_left_hand_2,state_left_hand_3,state_left_hand_4,state_left_hand_5,state_left_hand_6,state_right_arm_0,state_right_arm_1,state_right_arm_2,state_right_arm_3,state_right_arm_4,state_right_arm_5,state_right_arm_6,state_right_hand_0,state_right_hand_1,state_right_hand_2,state_right_hand_3,state_right_hand_4,state_right_hand_5,state_right_hand_6,target_left_arm_0,target_left_arm_1,target_left_arm_2,target_left_arm_3,target_left_arm_4,target_left_arm_5,target_left_arm_6,target_left_hand_0,target_left_hand_1,target_left_hand_2,target_left_hand_3,target_left_hand_4,target_left_hand_5,target_left_hand_6,target_right_arm_0,target_right_arm_1,target_right_arm_2,target_right_arm_3,target_right_arm_4,target_right_arm_5,target_right_arm_6,target_right_hand_0,target_right_hand_1,target_right_hand_2,target_right_hand_3,target_right_hand_4,target_right_hand_5,target_right_hand_6
10,1783685493.382256,366594.018725,0.050014,0,,,10,-0.03303339332342148,0.19295631349086761,-0.045512378215789795,-0.13972724974155426,-0.12152109295129776,-0.04753298684954643,0.24660713970661163,-0.00023261872411239892,-1.731293923512567e-05,-0.00022966218239162117,-1.692940350039862e-05,-0.0012632696889340878,-0.0028389443177729845,-3.894335350196343e-06,0.1484115719795227,-0.19682425260543823,-0.11413221806287766,-0.374327689409256,0.10266629606485367,0.06222597882151604,-0.09963075816631317,0.0010175805073231459,0.0001307205529883504,0.0021013207733631134,0.00014207336062099785,0.000108987012936268,0.0033116790000349283,-2.8818171813327353e-06,-0.07150373607873917,0.20553995668888092,-0.035686735063791275,-0.2232002466917038,-0.11318083852529526,-0.08777889609336853,0.26450932025909424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12458191066980362,-0.21573825180530548,-0.1490897685289383,-0.4722769260406494,0.17880879342556,0.08209285140037537,-0.07788103073835373,0.0,0.0,0.0025952463038265705,0.005859375,0.0007254528463818133,0.0,0.0
11,1783685493.432267,366594.068739,0.050014,0,,,11,-0.033612579107284546,0.19295527040958405,-0.04885607212781906,-0.13972847163677216,-0.12145738303661346,-0.04578905552625656,0.2501043677330017,-0.00023636063269805163,-1.7835165635915473e-05,-0.00023319406318478286,-1.742030326568056e-05,-0.001267199986614287,-0.002850419143214822,-3.94919834434404e-06,0.15036651492118835,-0.19742946326732635,-0.11462502926588058,-0.3779788315296173,0.11783717572689056,0.07882069796323776,-0.09949106723070145,0.0010280440328642726,0.00013234306243248284,0.002109141554683447,0.00014778078184463084,9.715480700833723e-05,0.0033091993536800146,-4.731465651275357e-06,-0.07223234325647354,0.2045687735080719,-0.034100491553545,-0.2232002466917038,-0.12127295136451721,-0.08777889609336853,0.26634377241134644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1091412901878357,-0.21669147908687592,-0.1529480367898941,-0.48450931906700134,0.19815115630626678,0.11359040439128876,-0.04837005212903023,0.0,0.0,0.0,0.0,-0.0013250198680907488,0.0,0.0
12,1783685493.482272,366594.118744,0.050005,0,,,12,-0.03452269732952118,0.19308605790138245,-0.05050930008292198,-0.13977521657943726,-0.12139375507831573,-0.041356101632118225,0.25386324524879456,-0.00024234523880295455,-1.8641183487488888e-05,-0.00023877921921666712,-1.8161465050070547e-05,-0.00127379538025707,-0.002868357114493847,-3.879670202877605e-06,0.15167395770549774,-0.19776563346385956,-0.11859504133462906,-0.38190653920173645,0.1413428783416748,0.10546614229679108,-0.09212121367454529,0.001042658113874495,0.00013442164345178753,0.0021251384168863297,0.00017072611080948263,8.004775736480951e-05,0.0033151691313833,-1.0914798167505069e-06,-0.07514677941799164,0.2045687735080719,-0.03727297857403755,-0.2232002466917038,-0.11803610622882843,-0.08213309943675995,0.27184709906578064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10528112947940826,-0.22050440311431885,-0.1490897685289383,-0.5008191466331482,0.2257830798625946,0.14058829843997955,-0.05910131707787514,0.0,0.0,0.0,0.0,-0.0005048307939432561,0.0,0.0
13,1783685493.532260,366594.168743,0.049999,0,,,13,-0.034863270819187164,0.1931452602148056,-0.05055567994713783,-0.13975712656974792,-0.12166185677051544,-0.03877108544111252,0.2557469606399536,-0.00024334480985999107,-1.873274777608458e-05,-0.00023992294154595584,-1.8275764887221158e-05,-0.001277696923352778,-0.0028770500794053078,-3.7501285987673327e-06,0.14734773337841034,-0.19836153090000153,-0.12319763004779816,-0.38487958908081055,0.1549348682165146,0.12459684908390045,-0.08230824768543243,0.0010412500705569983,0.0001340449380222708,0.002123455749824643,0.00017719877359922975,6.13489028182812e-05,0.003319027367979288,7.889486255407974e-07,-0.07514677941799164,0.20359759032726288,-0.03489361330866814,-0.2232002466917038,-0.12046373635530472,-0.07931020855903625,0.27001267671585083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10142097622156143,-0.22622379660606384,-0.16452285647392273,-0.5028579235076904,0.25065183639526367,0.17433567345142365,-0.04837005212903023,0.0,0.0029296875,0.0,0.0,-0.0013250198680907488,0.0,0.0
14,1783685493.582219,366594.218681,0.049938,0,,,14,-0.036448344588279724,0.19318421185016632,-0.050757814198732376,-0.13970473408699036,-0.12215115875005722,-0.0340028777718544,0.25946739315986633,-0.00024729061988182366,-1.9259206965216435e-05,-0.00024399285030085593,-1.8822825950337574e-05,-0.0012844238663092256,-0.002893407829105854,-3.7195245568000246e-06,0.13821452856063843,-0.2016119658946991,-0.1261669546365738,-0.39878082275390625,0.1811004877090454,0.15783032774925232,-0.07191085070371628,0.001036266447044909,0.00013431752449832857,0.0021130861714482307,0.00017653487157076597,2.742432479863055e-05,0.0033147907815873623,1.2300034768486512e-06,-0.07514677941799164,0.20359759032726288,-0.03885922208428383,-0.2232002466917038,-0.12774664163589478,-0.07931020855903625,0.28468823432922363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07439988851547241,-0.22431734204292297,-0.17223939299583435,-0.5130515694618225,0.2865733504295349,0.19458410143852234,-0.018859073519706726,0.0029296875,0.0,0.0,0.0,-0.0005048307939432561,0.0,0.0
15,1783685493.632188,366594.268682,0.050001,0,,,15,-0.03741401061415672,0.19315673410892487,-0.050859495997428894,-0.13970503211021423,-0.122454933822155,-0.03145090490579605,0.2610434293746948,-0.0002490737824700773,-1.9469871403998695e-05,-0.00024596555158495903,-1.906349280034192e-05,-0.001288224826566875,-0.002901101252064109,-3.5859363833878888e-06,0.13287997245788574,-0.20426158607006073,-0.12892727553844452,-0.4081602990627289,0.19815246760845184,0.1771620810031891,-0.06552174687385559,0.0010437752353027463,0.00014223424659576267,0.0021163891069591045,0.00017748693062458187,7.25750214769505e-06,0.003313210094347596,1.4733673197042663e-06,-0.07806121557950974,0.20748233795166016,-0.03330736979842186,-0.2232002466917038,-0.1261282116174698,-0.07648731023073196,0.27918490767478943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07826004177331924,-0.23289641737937927,-0.1915307492017746,-0.5191677212715149,0.2976261079311371,0.22833146154880524,-0.008127807639539242,0.0,0.0,0.0,0.0,-0.0005048307939432561,0.0,0.0
16,1783685493.760917,366594.397370,0.128688,1,16,0.078611,0,-0.03819625824689865,0.19310803711414337,-0.05115102231502533,-0.13971738517284393,-0.1234949380159378,-0.028343485668301582,0.26692336797714233,-0.00025411738897673786,-2.0211728042340837e-05,-0.0002512287173885852,-1.9839086235151626e-05,-0.0012946362840011716,-0.0029151253402233124,-3.514937134241336e-06,0.11663711816072464,-0.20660710334777832,-0.1405779868364334,-0.41790300607681274,0.23008233308792114,0.2100687325000763,-0.049252960830926895,0.0010545612312853336,0.0001489601272623986,0.0021114510018378496,0.00017744480282999575,-2.4720649889786728e-05,0.0033133167307823896,1.797681079551694e-06,-0.06931790709495544,0.1997128427028656,-0.04203170910477638,-0.2232002466917038,-0.1261282116174698,-0.0651957243680954,0.24433042109012604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0859803557395935,-0.23003672063350677,-0.1529480367898941,-0.5375162959098816,0.19538795948028564,0.15858690440654755,-0.05641850084066391,0.0,0.0,0.0,0.0,0.001955736428499222,0.0,0.0
17,1783685493.761168,366594.397699,0.000329,0,,,1,-0.039307352155447006,0.1933058351278305,-0.05129252001643181,-0.1396876722574234,-0.12419674545526505,-0.02617555297911167,0.26903995871543884,-0.0002585851470939815,-2.081171805912163e-05,-0.0002554898092057556,-2.0409894204931334e-05,-0.0012989947572350502,-0.0029243507888168097,-3.483627779132803e-06,0.1088532954454422,-0.21023373305797577,-0.15053707361221313,-0.4267798960208893,0.24864962697029114,0.2319759726524353,-0.03720276430249214,0.0010630106553435326,0.00014981243293732405,0.0021084730979055166,0.0001775793789420277,-4.2528772610239685e-05,0.0033028055913746357,1.2717234767478658e-06,-0.06640347093343735,0.1997128427028656,-0.046790435910224915,-0.2232002466917038,-0.13098348677158356,-0.05672704055905342,0.24983376264572144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08984050899744034,-0.23289641737937927,-0.16838112473487854,-0.5415937900543213,0.18433518707752228,0.14958760142326355,-0.040321603417396545,0.0,0.0,0.0,0.0,-0.002145209116861224,0.0,0.0
18,1783685493.782229,366594.418734,0.021035,0,,,2,-0.03992190212011337,0.19435501098632812,-0.051194433122873306,-0.13970640301704407,-0.1250491440296173,-0.02454821951687336,0.2710650563240051,-0.000257484003668651,-2.0524619685602374e-05,-0.0002545122115407139,-2.0142766516073607e-05,-0.0013047244865447283,-0.002936940174549818,-3.4519873679528246e-06,0.10511749982833862,-0.21417801082134247,-0.16115862131118774,-0.43441933393478394,0.2649536430835724,0.2521294355392456,-0.026735583320260048,0.0010657389648258686,0.00015047169290482998,0.002103508450090885,0.0001777951547410339,-6.593603757210076e-05,0.0032918034121394157,1.1037899412258412e-06,-0.064946249127388,0.20068404078483582,-0.05075604468584061,-0.2232002466917038,-0.12774664163589478,-0.051081251353025436,0.25350266695022583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08984050899744034,-0.23480288684368134,-0.1529480367898941,-0.5497487187385559,0.18986158072948456,0.16533637046813965,-0.03495597094297409,0.0,0.0,0.0,0.005859375,-9.47362495935522e-05,0.0,-0.0013671874767169356
19,1783685493.832293,366594.468756,0.050022,0,,,3,-0.03973254933953285,0.194364532828331,-0.051262740045785904,-0.1399097442626953,-0.125637948513031,-0.02208120748400688,0.2703717052936554,-0.00025267645833082497,-1.965828960237559e-05,-0.000249485980020836,-1.923039963003248e-05,-0.001307991798967123,-0.0029413735028356314,-3.1776780815562233e-06,0.10694640129804611,-0.21504376828670502,-0.16177235543727875,-0.4377720355987549,0.25945770740509033,0.2531915605068207,-0.02581826224923134,0.0010650644544512033,0.0001505701948190108,0.0020919539965689182,0.00017671380192041397,-8.503197022946551e-05,0.0032836163882166147,9.582249731465708e-07,-0.064946249127388,0.20359759032726288,-0.056307896971702576,-0.2296377420425415,-0.12774664163589478,-0.041201114654541016,0.25717154145240784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08212020248174667,-0.23194319009780884,-0.16838112473487854,-0.5701360106468201,0.18709838390350342,0.18333497643470764,-0.005444991402328014,0.0,0.0,0.0,0.0,-0.0005048307939432561,0.0,0.0
20,1783685493.882354,366594.518766,0.050009,0,,,4,-0.035475265234708786,0.19348175823688507,-0.05491160973906517,-0.14027000963687897,-0.12672382593154907,-0.01322705578058958,0.2656469941139221,-0.00023965090804267675,-1.7475076674600132e-05,-0.00023571365454699844,-1.6908978068386205e-05,-0.0013132753083482385,-0.0029452224262058735,-2.717621100600809e-06,0.11333505064249039,-0.2160729169845581,-0.15284200012683868,-0.45124128460884094,0.23224131762981415,0.2438233196735382,-0.029367418959736824,0.001040527131408453,0.00014660932356491685,0.002060821745544672,0.00018481205916032195,-0.00012099958985345438,0.0032713739201426506,-1.6481768625453697e-06,-0.064946249127388,0.20165522396564484,-0.06027350202202797,-0.23768460750579834,-0.12774664163589478,-0.041201114654541016,0.25900599360466003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0859803557395935,-0.2338496595621109,-0.16452285647392273,-0.5619810819625854,0.206440731883049,0.17883531749248505,-0.0014207670465111732,0.0,0.0029296875,0.0,0.0,0.002775925677269697,0.0,0.0
21,1783685493.932302,366594.568735,0.049969,0,,,5,-0.03294025734066963,0.1934100240468979,-0.061478402465581894,-0.14050740003585815,-0.1272904872894287,-0.004773800261318684,0.26424604654312134,-0.00023653665266465396,-1.692409387032967e-05,-0.00023278094886336476,-1.6385327398893423e-05,-0.0013174465857446194,-0.0029505647253245115,-2.752537284322898e-06,0.11350426822900772,-0.21607963740825653,-0.14904353022575378,-0.464944988489151,0.2211226373910904,0.24373319745063782,-0.024263063445687294,0.0010344510665163398,0.00014596532855648547,0.0020529874600470066,0.000190672479220666,-0.00013764140021521598,0.0032695704139769077,-1.6733438314986415e-06,-0.06640347093343735,0.20165522396564484,-0.06265287101268768,-0.23285648226737976,-0.13422033190727234,-0.04261256381869316,0.25900599360466003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07826004177331924,-0.23289641737937927,-0.17223939299583435,-0.5579036474227905,0.20091435313224792,0.18333497643470764,0.007969089783728123,0.005859375,0.01171875,0.0,0.005859375,0.001955736428499222,-0.0027343749534338713,-0.0027343749534338713
22,1783685493.982367,366594.618748,0.050013,0,,,6,-0.030760258436203003,0.19301003217697144,-0.07023189961910248,-0.1423446536064148,-0.12809768319129944,0.0046067978255450726,0.26319631934165955,-0.0002422995603410527,-1.7789398043532856e-05,-0.0002397056232439354,-1.7447437130613253e-05,-0.0013238285901024938,-0.0029605096206068993,-2.9701450330321677e-06,0.11173634231090546,-0.21627043187618256,-0.14813342690467834,-0.4775148928165436,0.21720628440380096,0.24214456975460052,-0.015298118814826012,0.0010425553191453218,0.000159913077368401,0.0020569779444485903,0.00019329210044816136,-0.00013741807197220623,0.003271531779319048,5.381763799050532e-07,-0.06713207811117172,0.20165522396564484,-0.06106662377715111,-0.2409033477306366,-0.12774664163589478,-0.034143876284360886,0.26817822456359863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06667958199977875,-0.23575611412525177,-0.16838112473487854,-0.5619810819625854,0.1926247626543045,0.18558479845523834,0.0428457036614418,0.0,0.0,0.0,0.0,-0.0009149253601208329,0.0,0.0
23,1783685494.032233,366594.668730,0.049982,0,,,7,-0.030670449137687683,0.19275666773319244,-0.07395502924919128,-0.14324839413166046,-0.12893046438694,0.007599092088639736,0.26269564032554626,-0.0002492643252480775,-1.8867876860895194e-05,-0.0002468288876116276,-1.8558401279733516e-05,-0.0013275970704853535,-0.0029665599577128887,-3.0171972866810393e-06,0.1090775802731514,-0.21637395024299622,-0.14811253547668457,-0.4787099361419678,0.21544219553470612,0.24181947112083435,-0.009284759871661663,0.001060109119862318,0.00019075720047112554,0.0020574191585183144,0.00020707130897790194,-0.00013369247608352453,0.003268520813435316,-3.5200898764742306e-06,-0.0678606852889061,0.20262640714645386,-0.06741159409284592,-0.24251271784305573,-0.13017427921295166,-0.034143876284360886,0.26267489790916443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06281942129135132,-0.2395690381526947,-0.18381421267986298,-0.5660585761070251,0.1926247626543045,0.18783462047576904,0.040162887424230576,0.0029296875,0.0,0.0,0.0,-0.0005048307939432561,0.0,0.0
24,1783685494.082346,366594.718756,0.050026,0,,,8,-0.030699726194143295,0.19255849719047546,-0.0760304182767868,-0.1471320539712906,-0.1298513263463974,0.01346185989677906,0.26264137029647827,-0.0002617388672661036,-2.083034996758215e-05,-0.0002589237119536847,-2.0469735318329185e-05,-0.0013340138830244541,-0.002974618459120393,-2.919008238677634e-06,0.10161180049180984,-0.2174222469329834,-0.14821939170360565,-0.47874170541763306,0.20997737348079681,0.24242691695690155,0.008423740975558758,0.001069656922481954,0.00021624701912514865,0.0020460111554712057,0.00021892235963605344,-0.0001519032084615901,0.003264105413109064,-6.661274710495491e-06,-0.0678606852889061,0.2045687735080719,-0.07058408111333847,-0.2473408430814743,-0.13098348677158356,-0.03132098168134689,0.26450932025909424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05123895779252052,-0.23766258358955383,-0.18381421267986298,-0.5660585761070251,0.18709838390350342,0.20358338952064514,0.05894260108470917,0.0,0.0,0.0,0.0,-9.47362495935522e-05,0.0,0.0
