iteration,wall_time,loop_time,dt_since_last,new_inference,horizon,inference_latency_s,action_idx,state_left_arm_0,state_left_arm_1,state_left_arm_2,state_left_arm_3,state_left_arm_4,state_left_arm_5,state_left_arm_6,state_left_hand_0,state_left_hand_1,state_left_hand_2,state_left_hand_3,state_left_hand_4,state_left_hand_5,state_left_hand_6,state_right_arm_0,state_right_arm_1,state_right_arm_2,state_right_arm_3,state_right_arm_4,state_right_arm_5,state_right_arm_6,state_right_hand_0,state_right_hand_1,state_right_hand_2,state_right_hand_3,state_right_hand_4,state_right_hand_5,state_right_hand_6,target_left_arm_0,target_left_arm_1,target_left_arm_2,target_left_arm_3,target_left_arm_4,target_left_arm_5,target_left_arm_6,target_left_hand_0,target_left_hand_1,target_left_hand_2,target_left_hand_3,target_left_hand_4,target_left_hand_5,target_left_hand_6,target_right_arm_0,target_right_arm_1,target_right_arm_2,target_right_arm_3,target_right_arm_4,target_right_arm_5,target_right_arm_6,target_right_hand_0,target_right_hand_1,target_right_hand_2,target_right_hand_3,target_right_hand_4,target_right_hand_5,target_right_hand_6
0,1783686161.295778,367261.932206,0.000000,1,16,0.078257,0,0.0046798596158623695,0.19886210560798645,0.051808468997478485,-0.1782722771167755,-0.04570186138153076,0.035216622054576874,0.23051990568637848,-0.0019053858704864979,-0.00027587145450524986,-0.0019035012228414416,-0.00027554394910112023,-0.0012998796300962567,-0.0020895153284072876,-2.719106760196155e-06,0.11230939626693726,-0.2398512214422226,0.08457180857658386,-0.4973989427089691,0.14851222932338715,0.09584270417690277,-0.2313203066587448,0.0007129812729544938,8.417412755079567e-05,0.0007172286277636886,0.0015106921782717109,-0.0037670466117560863,0.003814127529039979,-0.0007542040548287332,-0.02705855667591095,0.21136707067489624,0.049970392137765884,-0.22641900181770325,-0.0686742290854454,-0.029909532517194748,0.25350266695022583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06667958199977875,-0.23289641737937927,0.03996550664305687,-0.5701360106468201,0.14426888525485992,0.08659250289201736,-0.17714524269104004,0.0,0.0,0.0,0.0,0.0023658310528844595,0.0,0.0
1,1783686161.296041,367261.932564,0.000358,0,,,1,0.004677962977439165,0.19886216521263123,0.05180812627077103,-0.17827202379703522,-0.045701924711465836,0.035216957330703735,0.23051971197128296,-0.0019137843046337366,-0.00027708488050848246,-0.001911909319460392,-0.0002767588593997061,-0.0013038715114817023,-0.0020982760470360518,-2.720467136896332e-06,0.11230773478746414,-0.2398512363433838,0.08457175642251968,-0.49739816784858704,0.1485123336315155,0.0958433747291565,-0.2313203513622284,0.000716015521902591,8.453113696305081e-05,0.0007202533888630569,0.0015172220300883055,-0.0037785370368510485,0.0038304447662085295,-0.0007575243944302201,-0.026329947635531425,0.20845352113246918,0.04362541809678078,-0.2296377420425415,-0.0694834366440773,-0.03132098168134689,0.24066153168678284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06281942129135132,-0.2309899628162384,0.024532422423362732,-0.574213445186615,0.17051921784877777,0.08884232491254807,-0.1932421326637268,0.0,0.0,0.0,0.0,-0.002965398132801056,0.0,-0.0013671874767169356
2,1783686161.317590,367261.954065,0.021500,0,,,2,0.004676055163145065,0.198862224817276,0.05180775374174118,-0.17827190458774567,-0.04570196568965912,0.03521720692515373,0.23051954805850983,-0.001925269840285182,-0.000278743973467499,-0.0019234074279665947,-0.00027841993141919374,-0.001309310318902135,-0.002110288245603442,-2.7230428258917527e-06,0.11230607330799103,-0.23985128104686737,0.08457167446613312,-0.49739745259284973,0.14851243793964386,0.09584400802850723,-0.23132045567035675,0.000720163865480572,8.50189317134209e-05,0.0007243888103403151,0.001526155974715948,-0.0037941904738545418,0.0038528000004589558,-0.000762063660658896,-0.029972994700074196,0.20651113986968994,0.0423365980386734,-0.22641900181770325,-0.07272028177976608,-0.034143876284360886,0.25350266695022583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07053973525762558,-0.23003672063350677,0.024532422423362732,-0.5497487187385559,0.15117686986923218,0.10684092342853546,-0.1932421326637268,0.005859375,0.0029296875,0.0,0.0,-0.0005048307939432561,0.0,-0.0013671874767169356
3,1783686161.367573,367262.004042,0.049978,0,,,3,0.004565261770039797,0.19883780181407928,0.05007585883140564,-0.17503409087657928,-0.047747015953063965,0.03342898562550545,0.23110432922840118,-0.0019229142926633358,-0.0002782627707347274,-0.0019223226699978113,-0.0002781221701297909,-0.001312121981754899,-0.002114292001351714,-2.4347921225853497e-06,0.10851528495550156,-0.23521456122398376,0.07849882543087006,-0.4972933530807495,0.15067234635353088,0.10310247540473938,-0.22520920634269714,0.0007295201066881418,8.635596168460324e-05,0.0007362355245277286,0.0015288281720131636,-0.0038036059122532606,0.0038785601500421762,-0.000761088274884969,-0.02705855667591095,0.20748233795166016,0.04362541809678078,-0.23124711215496063,-0.0702926516532898,-0.029909532517194748,0.24983376264572144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055099114775657654,-0.23003672063350677,0.024532422423362732,-0.5579036474227905,0.16222964227199554,0.09559180587530136,-0.19592495262622833,0.0,0.0,0.0,0.0,-0.0005048307939432561,0.0,-0.0027343749534338713
4,1783686161.417528,367262.054006,0.049964,0,,,4,0.004338087048381567,0.1972646266222,0.03939938545227051,-0.16096022725105286,-0.05566282197833061,0.030873384326696396,0.23475207388401031,-0.001922403578646481,-0.00027806981233879924,-0.0019232066115364432,-0.0002781177463475615,-0.001317070797085762,-0.0021211132407188416,-2.2565925519302255e-06,0.09759343415498734,-0.22620835900306702,0.0606556199491024,-0.49277544021606445,0.15447799861431122,0.1208561435341835,-0.21310299634933472,0.0007578617660328746,9.547277295496315e-05,0.0007473742007277906,0.0015227290568873286,-0.0038005716633051634,0.003905667457729578,-0.0007583494298160076,-0.0256013385951519,0.20845352113246918,0.04283229634165764,-0.2360752373933792,-0.07110185921192169,-0.02567518875002861,0.25717154145240784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058959268033504486,-0.23003672063350677,0.024532422423362732,-0.5497487187385559,0.1456504762172699,0.10234127938747406,-0.171779602766037,0.0,0.0,0.0,0.0,0.003596114693209529,0.0,-0.0027343749534338713
5,1783686161.467521,367262.103988,0.049982,0,,,5,0.004962012637406588,0.1955387443304062,0.032715197652578354,-0.153464213013649,-0.059949394315481186,0.030923621729016304,0.2366870939731598,-0.0019322368316352367,-0.0002795197651721537,-0.0019319676794111729,-0.0002794130996335298,-0.0013208040036261082,-0.002126353094354272,-2.280004764543264e-06,0.0913633331656456,-0.22369882464408875,0.05270339176058769,-0.4853664040565491,0.1551332324743271,0.13112026453018188,-0.20847664773464203,0.0007573983166366816,9.706150012789294e-05,0.0007417781162075698,0.0015165806980803609,-0.0037889701779931784,0.003912739921361208,-0.0007611212786287069,-0.024872729554772377,0.20748233795166016,0.039263252168893814,-0.24251271784305573,-0.07352949678897858,-0.020029397681355476,0.26267489790916443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055099114775657654,-0.23003672063350677,0.016815882176160812,-0.5497487187385559,0.13459770381450653,0.10684092342853546,-0.17982804775238037,0.005859375,0.0,0.0,0.005859375,0.00031535830930806696,-0.0027343749534338713,-0.0027343749534338713
6,1783686161.517494,367262.153982,0.049994,0,,,6,0.00681723840534687,0.1950124353170395,0.027686653658747673,-0.15160128474235535,-0.06387834995985031,0.03197753056883812,0.24029554426670074,-0.001955244457349181,-0.0002831095189321786,-0.0019542817026376724,-0.00028291469789110124,-0.0013270048657432199,-0.002138775307685137,-2.6008324311987963e-06,0.08800779283046722,-0.2224055975675583,0.04790709912776947,-0.4785633981227875,0.15507052838802338,0.14124073088169098,-0.19721899926662445,0.0007474998710677028,9.492447861703113e-05,0.0007296103867702186,0.0015085835475474596,-0.0037443852052092552,0.003917813766747713,-0.0007682024734094739,-0.028515776619315147,0.2094247043132782,0.04640134423971176,-0.23929397761821747,-0.0694834366440773,-0.021440844982862473,0.26084044575691223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04737880453467369,-0.2309899628162384,0.020674152299761772,-0.5497487187385559,0.15117686986923218,0.11359040439128876,-0.19055932760238647,0.0029296875,0.0029296875,0.0,0.0,0.005236492957919836,0.0,0.0
7,1783686161.567571,367262.204011,0.050029,0,,,7,0.007061354350298643,0.19490177929401398,0.02660326659679413,-0.15180149674415588,-0.06603111326694489,0.03291947767138481,0.24401544034481049,-0.0019662310369312763,-0.00028479148750193417,-0.001964989583939314,-0.00028455877327360213,-0.0013310322538018227,-0.0021462037693709135,-2.5824849672062555e-06,0.0868106484413147,-0.22174322605133057,0.046616267412900925,-0.4748159348964691,0.15431587398052216,0.14828996360301971,-0.19186708331108093,0.0007706991746090353,9.64409628068097e-05,0.0007366242352873087,0.001519978977739811,-0.0037179896607995033,0.003923873882740736,-0.0007713036611676216,-0.026329947635531425,0.20845352113246918,0.03728044778108597,-0.2473408430814743,-0.07272028177976608,-0.020029397681355476,0.26084044575691223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05123895779252052,-0.23003672063350677,0.012957610189914703,-0.5538261532783508,0.15670324862003326,0.11584022641181946,-0.20129059255123138,0.0,0.0,0.0,0.0,0.002775925677269697,0.0,0.0
8,1783686161.617507,367262.253993,0.049982,0,,,8,0.006984529085457325,0.19491538405418396,0.026535702869296074,-0.15234375,-0.06738831102848053,0.0336737334728241,0.2477811574935913,-0.001974599901586771,-0.00028597842901945114,-0.0019729428458958864,-0.0002856861974578351,-0.001336757093667984,-0.0021521984599530697,-2.2498636553791584e-06,0.08227326720952988,-0.22148989140987396,0.045452430844306946,-0.4716273546218872,0.1542554646730423,0.158381849527359,-0.19079791009426117,0.0007974434411153197,0.00010844173084478825,0.0007434816216118634,0.0015222009969875216,-0.0036531530786305666,0.003936962224543095,-0.0007649833569303155,-0.02705855667591095,0.2094247043132782,0.034504521638154984,-0.24412208795547485,-0.07352949678897858,-0.017206501215696335,0.26450932025909424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04737880453467369,-0.23003672063350677,0.0013827976072207093,-0.5456712245941162,0.16222964227199554,0.13158899545669556,-0.19055932760238647,0.0,0.0,0.0,0.0,-9.47362495935522e-05,-0.0013671874767169356,0.0
9,1783686161.667522,367262.303988,0.049995,0,,,9,0.006988524924963713,0.19492287933826447,0.02624456398189068,-0.15399254858493805,-0.06820904463529587,0.034424662590026855,0.24923574924468994,-0.0019781694281846285,-0.0002864763082470745,-0.0019768509082496166,-0.0002862391993403435,-0.0013402414042502642,-0.0021553796250373125,-2.135817567250342e-06,0.080990731716156,-0.2211843729019165,0.04351886734366417,-0.4715889096260071,0.1546829491853714,0.162228062748909,-0.19097279012203217,0.0008090235642157495,0.00011236206046305597,0.0007527140551246703,0.0015185094671323895,-0.0036181178875267506,0.0039443145506083965,-0.0007589578162878752,-0.02705855667591095,0.2094247043132782,0.026969866827130318,-0.24895021319389343,-0.07757554948329926,-0.012972158379852772,0.26817822456359863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055099114775657654,-0.23289641737937927,0.0013827976072207093,-0.5456712245941162,0.16775602102279663,0.14508794248104095,-0.18519368767738342,0.0,0.0,0.0,0.0,0.001545641920529306,0.0,0.0
