iteration,wall_time,loop_time,dt_since_last,new_inference,horizon,inference_latency_s,action_idx,state_left_arm_0,state_left_arm_1,state_left_arm_2,state_left_arm_3,state_left_arm_4,state_left_arm_5,state_left_arm_6,state_left_hand_0,state_left_hand_1,state_left_hand_2,state_left_hand_3,state_left_hand_4,state_left_hand_5,state_left_hand_6,state_right_arm_0,state_right_arm_1,state_right_arm_2,state_right_arm_3,state_right_arm_4,state_right_arm_5,state_right_arm_6,state_right_hand_0,state_right_hand_1,state_right_hand_2,state_right_hand_3,state_right_hand_4,state_right_hand_5,state_right_hand_6,target_left_arm_0,target_left_arm_1,target_left_arm_2,target_left_arm_3,target_left_arm_4,target_left_arm_5,target_left_arm_6,target_left_hand_0,target_left_hand_1,target_left_hand_2,target_left_hand_3,target_left_hand_4,target_left_hand_5,target_left_hand_6,target_right_arm_0,target_right_arm_1,target_right_arm_2,target_right_arm_3,target_right_arm_4,target_right_arm_5,target_right_arm_6,target_right_hand_0,target_right_hand_1,target_right_hand_2,target_right_hand_3,target_right_hand_4,target_right_hand_5,target_right_hand_6
0,1783685947.721891,367048.358295,0.000000,1,16,0.078878,0,-0.03971587494015694,0.18933534622192383,0.05984944850206375,-0.13952425122261047,-0.09826626628637314,-0.0462523028254509,0.06901765614748001,-0.0010366936912760139,-0.00013894012954551727,-0.0010354891419410706,-0.0001387381344102323,-0.001273763133212924,-0.002893530298024416,-4.110088866582373e-06,0.1383160501718521,-0.21732459962368011,-0.042447805404663086,-0.361452579498291,0.1491725891828537,-0.0249326229095459,-0.11249639838933945,0.0010442390339449048,0.00013752022641710937,0.001044746139086783,0.00013770422083325684,-0.0027858007233589888,0.0032600928097963333,4.716938747151289e-06,-0.053288497030735016,0.20748233795166016,0.06355259567499161,-0.2232002466917038,-0.10266109555959702,-0.08919034153223038,0.15627701580524445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11300144344568253,-0.23003672063350677,-0.10279051959514618,-0.49674171209335327,0.14841367304325104,0.01909775845706463,-0.12617172300815582,0.005859375,0.0,0.0,0.0,0.002775925677269697,0.0,0.0
1,1783685947.722159,367048.358681,0.000386,0,,,1,-0.039719048887491226,0.1893351823091507,0.059848684817552567,-0.1395232081413269,-0.09826632589101791,-0.04625125601887703,0.0690174251794815,-0.0010408988455310464,-0.00013950069842394441,-0.0010396996513009071,-0.0001392995472997427,-0.0012776016956195235,-0.002905444474890828,-4.108323082618881e-06,0.13831296563148499,-0.21732477843761444,-0.04244775325059891,-0.3614513576030731,0.14917275309562683,-0.02493145875632763,-0.11249655485153198,0.0010484136873856187,0.00013806587958242744,0.0010489202104508877,0.0001382493501296267,-0.0027940745931118727,0.0032739369198679924,4.715255727205658e-06,-0.049645449966192245,0.21136707067489624,0.05314287915825844,-0.2232002466917038,-0.1042795181274414,-0.07931020855903625,0.17462146282196045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11686159670352936,-0.2281302660703659,-0.10279051959514618,-0.4947029650211334,0.14150568842887878,0.037096358835697174,-0.12080609798431396,0.0,0.0,0.0,0.0,-0.0005048307939432561,0.0,0.0
2,1783685947.743035,367048.379518,0.020838,0,,,2,-0.03972358629107475,0.1893349289894104,0.059847574681043625,-0.13952183723449707,-0.09826640784740448,-0.046249836683273315,0.06901708990335464,-0.0010480743367224932,-0.00014045722491573542,-0.0010468843393027782,-0.00014025751443114132,-0.0012841231655329466,-0.002925767097622156,-4.1064467950491235e-06,0.1383085399866104,-0.21732504665851593,-0.042447712272405624,-0.361449658870697,0.14917297661304474,-0.024929868057370186,-0.1124967709183693,0.0010555358603596687,0.00013899676559958607,0.0010560414521023631,0.0001391793484799564,-0.0028081282507628202,0.003297553164884448,4.71351222586236e-06,-0.054745715111494064,0.20845352113246918,0.05978527292609215,-0.2232002466917038,-0.1050887256860733,-0.07648731023073196,0.16911813616752625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12458191066980362,-0.2309899628162384,-0.09121570736169815,-0.49674171209335327,0.1594664454460144,0.028097057715058327,-0.1234889104962349,0.005859375,0.01171875,0.0025952463038265705,0.0087890625,-0.002555303508415818,0.0,-0.0054687499068677425
3,1783685947.793019,367048.429510,0.049992,0,,,3,-0.03649972006678581,0.19117242097854614,0.05469401180744171,-0.14105869829654694,-0.09842073917388916,-0.045108258724212646,0.08344428241252899,-0.0010654772631824017,-0.0001434876467101276,-0.0010632682824507356,-0.00014311417180579156,-0.001287111546844244,-0.002936440287157893,-4.053315024066251e-06,0.13886792957782745,-0.21646232903003693,-0.04654441401362419,-0.371847927570343,0.14902961254119873,-0.00605481443926692,-0.1124170795083046,0.0010749998036772013,0.00014205352636054158,0.0010743592865765095,0.0001420302432961762,-0.002812514780089259,0.003315087640658021,5.022411642130464e-06,-0.0481882318854332,0.21039588749408722,0.04858243092894554,-0.2232002466917038,-0.09942425042390823,-0.07648731023073196,0.18195925652980804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11686159670352936,-0.23194319009780884,-0.09893224388360977,-0.49266424775123596,0.14841367304325104,0.028097057715058327,-0.13019594550132751,0.0,0.005859375,0.0,0.0087890625,-0.002145209116861224,0.0,-0.0054687499068677425
4,1783685947.842904,367048.479385,0.049875,0,,,4,-0.026081690564751625,0.1933564990758896,0.04593832045793533,-0.14222781360149384,-0.09899913519620895,-0.037560202181339264,0.11586962640285492,-0.001084349351003766,-0.00014644685143139213,-0.0010826155776157975,-0.00014612030645366758,-0.0012920821318402886,-0.002952967770397663,-4.045736659463728e-06,0.14180681109428406,-0.21571429073810577,-0.0612325556576252,-0.39620891213417053,0.14926540851593018,0.0321473553776741,-0.1138525903224945,0.0011055497452616692,0.00017034744087141007,0.0010975002078339458,0.0001647986500756815,-0.002817442175000906,0.0033333946485072374,-5.5958403208933305e-06,-0.053288497030735016,0.2094247043132782,0.04987125098705292,-0.2232002466917038,-0.10913478583097458,-0.07084152102470398,0.18562814593315125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11686159670352936,-0.23003672063350677,-0.10279051959514618,-0.4947029650211334,0.13874249160289764,0.04384583234786987,-0.11678186804056168,0.0,0.0,0.0,0.0,0.00031535830930806696,0.0,0.0
5,1783685947.892908,367048.529398,0.050012,0,,,5,-0.020419344305992126,0.1940934658050537,0.043052732944488525,-0.14191149175167084,-0.09933532774448395,-0.03141668438911438,0.13452038168907166,-0.0010838181478902698,-0.00014618066779803485,-0.001082077855244279,-0.0001458613114664331,-0.0012965655187144876,-0.0029628369957208633,-3.8002501696610125e-06,0.14254161715507507,-0.21604470908641815,-0.0680953785777092,-0.4046192169189453,0.1495819240808487,0.047811783850193024,-0.11623280495405197,0.0011135356035083532,0.00020227204367984086,0.0011008733417838812,0.00019948346016462892,-0.002826587064191699,0.003347134217619896,-2.330105780856684e-05,-0.05037406086921692,0.2094247043132782,0.04640134423971176,-0.2296377420425415,-0.10023345798254013,-0.07084152102470398,0.19113148748874664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11300144344568253,-0.23194319009780884,-0.10664878785610199,-0.4947029650211334,0.1401240974664688,0.06409425288438797,-0.11141623556613922,0.0,0.0,0.0,0.0,-0.0005048307939432561,-0.004101562313735485,-0.0027343749534338713
6,1783685947.943175,367048.579587,0.050189,0,,,6,-0.01769862323999405,0.19444601237773895,0.039541732519865036,-0.14070388674736023,-0.1003086119890213,-0.02374020591378212,0.15321940183639526,-0.0010807912331074476,-0.00014543469296768308,-0.0010800245217978954,-0.00014527908933814615,-0.0013032343704253435,-0.0029789330437779427,-3.7949489524180535e-06,0.14231863617897034,-0.21615685522556305,-0.07520632445812225,-0.40859025716781616,0.14913420379161835,0.06705335527658463,-0.11676160991191864,0.001112289261072874,0.00021330486924853176,0.001099613611586392,0.00021602817287202924,-0.002821188187226653,0.003358365735039115,-3.0006543966010213e-05,-0.05255988985300064,0.2094247043132782,0.04005637392401695,-0.2296377420425415,-0.09537819772958755,-0.06378427892923355,0.19663482904434204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11686159670352936,-0.23194319009780884,-0.1105070635676384,-0.4906255006790161,0.13874249160289764,0.06859390437602997,-0.1234889104962349,0.0,0.0,0.0,0.0,-0.004605776164680719,0.0,0.0
7,1783685947.993023,367048.629450,0.049863,0,,,7,-0.01753983274102211,0.194564551115036,0.03746820613741875,-0.1406831443309784,-0.10073179751634598,-0.020162392407655716,0.163323312997818,-0.0010793129913508892,-0.00014505171566270292,-0.0010785674676299095,-0.00014491072215605527,-0.001307765138335526,-0.0029858159832656384,-3.4732008771243272e-06,0.14148403704166412,-0.2162356972694397,-0.07825946807861328,-0.4091540575027466,0.14870308339595795,0.08224660158157349,-0.11634810268878937,0.001114554237574339,0.00021335939527489245,0.0011021936079487205,0.0002161448064725846,-0.0028161925729364157,0.0033570893574506044,-3.348125392221846e-05,-0.05183127894997597,0.2094247043132782,0.03569420427083969,-0.22641900181770325,-0.09699662029743195,-0.0651957243680954,0.20030371844768524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11686159670352936,-0.23003672063350677,-0.11822360008955002,-0.4865480363368988,0.13736090064048767,0.041596006602048874,-0.11812327802181244,0.0,0.0,0.0,0.0,-0.002965398132801056,0.0,0.0
8,1783685948.043049,367048.679466,0.050017,0,,,8,-0.017515674233436584,0.1947612166404724,0.032844025641679764,-0.14106014370918274,-0.1007818654179573,-0.016096917912364006,0.17439046502113342,-0.001076603657566011,-0.0001444497611373663,-0.0010758222779259086,-0.00014430364535655826,-0.0013134448090568185,-0.0029936209321022034,-3.139764430670766e-06,0.14128883183002472,-0.2163323611021042,-0.08140239864587784,-0.40899303555488586,0.14814263582229614,0.09920580685138702,-0.11632344126701355,0.0011234283447265625,0.00021428809850476682,0.0011115337256342173,0.00021713027672376484,-0.0028397608548402786,0.003357919864356518,-3.448043571552262e-05,-0.05037406086921692,0.21039588749408722,0.023004259914159775,-0.23124711215496063,-0.09214135259389877,-0.05954993516206741,0.22231706976890564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11686159670352936,-0.2281302660703659,-0.12208187580108643,-0.4783931374549866,0.1263081282377243,0.07984302937984467,-0.10336779057979584,0.0,0.0,0.0,0.0,-0.0013250198680907488,0.0,0.0
9,1783685948.092999,367048.729415,0.049949,0,,,9,-0.017515012994408607,0.19488181173801422,0.028970349580049515,-0.1411873996257782,-0.10078953206539154,-0.014107586815953255,0.18010661005973816,-0.0010762761812657118,-0.00014429891598410904,-0.0010756239062175155,-0.0001441741915186867,-0.0013175230706110597,-0.0029993385542184114,-3.025407067980268e-06,0.14137908816337585,-0.2162693291902542,-0.08405786752700806,-0.4078836143016815,0.14774727821350098,0.102310910820961,-0.11624903976917267,0.0011347318068146706,0.0002157365088351071,0.0011231201933696866,0.00021862385619897395,-0.002859470434486866,0.0033647508826106787,-3.1309617043007165e-05,-0.053288497030735016,0.21039588749408722,0.022607699036598206,-0.2344658523797989,-0.09214135259389877,-0.055315591394901276,0.22048261761665344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10528112947940826,-0.2281302660703659,-0.11436533182859421,-0.48858678340911865,0.1401240974664688,0.08209285140037537,-0.12617172300815582,0.0,0.0,0.0,0.0,-0.0017351144924759865,-0.0027343749534338713,0.0
